Date,Symbol,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,VIX,VIX_MA20,VIX_Ratio,VIX_Change_10D,VIX_Zscore,SPY,SPY_MA200,SPY_Trend,SPY_Return_20D,TNX,TNX_MA50,TNX_Change,IRX,MA20,MA60,52W_High,52W_Low,Position_52W
2011-05-31,XQQ.TO,6.982633113861084,6.982633113861084,6.9649739265441895,6.9649739265441895,6.347343444824219,1699,0.0,0.0,15.449999809265137,,,-0.15296052614380007,,134.89999389648438,,,,3.049999952316284,,,0.03999999910593033,,,,,
2011-06-01,XQQ.TO,6.97910213470459,6.97910213470459,6.97910213470459,6.97910213470459,6.360220432281494,1982,0.0,0.0,18.299999237060547,,,0.04273504459283495,,131.8699951171875,,,,2.9660000801086426,,,0.03999999910593033,,,,,
2011-06-02,XQQ.TO,6.876675128936768,6.887270927429199,6.869612216949463,6.880207061767578,6.2700934410095215,7078,0.0,0.0,18.09000015258789,,,0.1146026286390931,,131.72999572753906,,,,3.0299999713897705,,,0.03500000014901161,,,,,
2011-06-03,XQQ.TO,6.781312942504883,6.781312942504883,6.781312942504883,6.781312942504883,6.179969787597656,113252,0.0,0.0,17.950000762939453,,,0.1565721799937323,,130.4199981689453,,,,2.996999979019165,,,0.029999999329447746,,,,,
2011-06-06,XQQ.TO,6.802505016326904,6.802505016326904,6.767186164855957,6.774249076843262,6.173532485961914,20102,0.0,0.0,18.489999771118164,,,0.06081465561579025,,129.0399932861328,,,,3.002000093460083,,,0.029999999329447746,,,,,
2011-06-07,XQQ.TO,6.728333950042725,6.731865882873535,6.717738151550293,6.717738151550293,6.122030735015869,4247,0.0,0.0,18.06999969482422,17.01099991798401,1.0622538229349257,0.014029180936103502,,128.9600067138672,,,,3.010999917984009,,,0.03999999910593033,6.918705415725708,,,,
2011-06-08,XQQ.TO,6.685951232910156,6.685951232910156,6.64709997177124,6.668291091918945,6.076969146728516,13024,0.0,0.0,18.790000915527344,17.15499997138977,1.0953075457222001,0.10076164331887161,,128.4199981689453,,,-0.05483180404780752,2.9619998931884766,,-0.07292646163464411,0.03500000014901161,6.896101021766663,,,,
2011-06-09,XQQ.TO,6.668291091918945,6.668291091918945,6.668291091918945,6.668291091918945,6.076969146728516,0,0.0,0.0,17.770000457763672,17.195999956130983,1.0333798850370453,0.1044126966590222,,129.39999389648438,,,-0.037488905484946655,2.997999906539917,,-0.05036431898758875,0.03999999910593033,6.876851987838745,,,,
2011-06-10,XQQ.TO,6.597652912139893,6.601184844970703,6.587057113647461,6.587057113647461,6.0029401779174805,3964,0.0,0.0,18.860000610351562,17.337499952316286,1.0878154671793883,0.18022535360549785,,127.5999984741211,,,-0.05537461693470269,2.9709999561309814,,-0.08018577752727019,0.03500000014901161,6.853541254997253,,,,
2011-06-13,XQQ.TO,6.594120979309082,6.594120979309082,6.594120979309082,6.594120979309082,6.009377479553223,1416,0.0,0.0,19.610000610351562,17.464499998092652,1.1228492434649275,0.22715902203381622,,127.69999694824219,,,-0.0472992886858532,2.990999937057495,,-0.06149987353416897,0.03999999910593033,6.830936908721924,,,,
2011-06-14,XQQ.TO,6.671823024749756,6.671823024749756,6.671823024749756,6.671823024749756,6.080189228057861,14440,0.0,0.0,18.260000228881836,17.465500020980834,1.045489691503054,0.1818770520587052,,129.32000732421875,,,-0.02905619826000083,3.0989999771118164,,-0.015878041739227577,0.05000000074505806,6.815749549865723,,,,
2011-06-15,XQQ.TO,6.622375965118408,6.622375965118408,6.548205852508545,6.548205852508545,5.96753454208374,6512,0.0,0.0,21.31999969482422,17.65400004386902,1.2076583007729373,0.1650273542988825,,127.0199966430664,,,-0.04618158451933552,2.9730000495910645,,-0.047420698322735655,0.04500000178813934,6.79897289276123,,,,
2011-06-16,XQQ.TO,6.523481845855713,6.534078121185303,6.523481845855713,6.534078121185303,5.954659938812256,2831,0.0,0.0,22.729999542236328,17.979000043869018,1.264252710761155,0.25649526536817935,,127.30000305175781,,,-0.05254538200746195,2.9089999198913574,,-0.08262380435451122,0.03500000014901161,6.781489849090576,,,,
2011-06-17,XQQ.TO,6.534078121185303,6.534078121185303,6.534078121185303,6.534078121185303,5.954659938812256,0,0.0,0.0,21.850000381469727,18.29550004005432,1.1942827653594348,0.21727016449951497,,127.05000305175781,,,-0.056652732692013985,2.944000005722046,,-0.071586249706582,0.02500000037252903,6.759415245056152,,,,
2011-06-20,XQQ.TO,6.534078121185303,6.534078121185303,6.534078121185303,6.534078121185303,5.954659938812256,0,0.0,0.0,19.989999771118164,18.42350001335144,1.0850272617380785,0.0811249334001094,,127.69999694824219,,,-0.044233243283523294,2.9630000591278076,,-0.059961895385375,0.014999999664723873,6.73857684135437,,,,
2011-06-21,XQQ.TO,6.534078121185303,6.534078121185303,6.534078121185303,6.534078121185303,5.954659938812256,0,0.0,0.0,18.860000610351562,18.475500059127807,1.0208113745226501,0.04371892246094622,,129.4499969482422,,,-0.018946571108907517,2.984999895095825,,-0.04418828548636977,0.019999999552965164,6.723919343948364,,,,
2011-06-22,XQQ.TO,6.650631904602051,6.664759159088135,6.650631904602051,6.661227226257324,6.070532321929932,5096,0.0,0.0,18.520000457763672,18.54800009727478,0.9984904227213574,-0.014369369058441772,,128.6699981689453,,,-0.02809880835299705,2.993000030517578,,-0.0434643401158048,0.009999999776482582,6.715619301795959,,,,
2011-06-23,XQQ.TO,6.534078121185303,6.629439830780029,6.519949913024902,6.625907897949219,6.038344383239746,44168,0.0,0.0,19.290000915527344,18.708000135421752,1.0311097271698022,0.08553744617938874,,128.3000030517578,,,-0.03533832291911421,2.9089999198913574,,-0.04965703476930994,0.004999999888241291,6.704317092895508,,,,
2011-06-24,XQQ.TO,6.625907897949219,6.625907897949219,6.625907897949219,6.625907897949219,6.047370433807373,0,0.009889,0.0,21.100000381469727,18.964000177383422,1.1126344750109056,0.11876986737151585,,126.80999755859375,,,-0.050183486060282445,2.871000051498413,,-0.06298950608056886,0.009999999776482582,6.690189337730407,,,,
2011-06-27,XQQ.TO,6.675354957580566,6.675354957580566,6.675354957580566,6.675354957580566,6.092500686645508,1416,0.0,0.0,20.559999465942383,19.193000173568727,1.07122384619452,0.04844461121991728,,127.94000244140625,,,-0.041719663655176764,2.927000045776367,,-0.04471274489748045,0.014999999664723873,6.678004145622253,,,,
2011-06-28,XQQ.TO,6.675354957580566,6.675354957580566,6.675354957580566,6.675354957580566,6.092500686645508,0,0.0,0.0,19.170000076293945,19.379000186920166,0.989215124175122,0.04983569748114047,,129.61000061035156,,,-0.039214184770031135,3.0450000762939453,,-0.001639303639510481,0.02500000037252903,6.663523197174072,,,,
2011-06-29,XQQ.TO,6.788376808166504,6.788376808166504,6.7459940910339355,6.7459940910339355,6.156971454620361,12458,0.0,0.0,17.270000457763672,19.32750024795532,0.8935454785256405,-0.18996244348182378,,130.72000122070312,,,-0.008720663828511,3.1080000400543213,,0.04787591237707489,0.019999999552965164,6.651867794990539,,,,
2011-06-30,XQQ.TO,6.820165157318115,6.841355800628662,6.820165157318115,6.841355800628662,6.244007110595703,1133,0.0,0.0,16.520000457763672,19.24900026321411,0.8582264134171318,-0.2732071803579841,,131.97000122070312,,,0.0018219502083676176,3.1579999923706055,,0.042244231745693694,0.014999999664723873,6.649925231933594,,,,
2011-07-04,XQQ.TO,6.841355800628662,6.841355800628662,6.841355800628662,6.841355800628662,6.244007110595703,0,0.0,0.0,16.520000457763672,19.177500247955322,0.8614261631687379,-0.24393591902296963,,131.97000122070312,,,0.011884703830082444,3.1579999923706055,,0.0537203918847311,0.014999999664723873,6.652927374839782,,,,
2011-07-05,XQQ.TO,6.982633113861084,7.010889053344727,6.97910213470459,7.010889053344727,6.39873743057251,43036,0.0,0.0,16.059999465942383,19.056000232696533,0.8427791388450147,-0.19659831666701177,,133.80999755859375,,,0.03696531711594209,3.135999917984009,,0.044636848884797464,0.009999999776482582,6.664759373664856,,,,
2011-07-06,XQQ.TO,7.000292778015137,7.0285491943359375,7.000292778015137,7.0285491943359375,6.414856433868408,2548,0.0,0.0,16.34000015258789,18.969500255584716,0.8613827424250311,-0.1336161387174365,,133.97000122070312,,,0.03884921096469829,3.0950000286102295,,0.027897745903116,0.004999999888241291,6.680299925804138,,,,
2011-07-07,XQQ.TO,7.0285491943359375,7.0285491943359375,7.0285491943359375,7.0285491943359375,6.414856433868408,0,0.0,0.0,15.949999809265137,18.827500200271608,0.8471650319799248,-0.13876893007425273,,135.36000061035156,,,0.05404144635071706,3.1489999294281006,,0.06313303274239002,0.019999999552965164,6.698312830924988,,,,
2011-07-08,XQQ.TO,7.063868045806885,7.092123031616211,7.063868045806885,7.081528186798096,6.463207721710205,28879,0.0,0.0,15.949999809265137,18.73650016784668,0.8512795701641549,-0.17314675727017192,,134.39999389648438,,,0.0386398781749544,3.0160000324249268,,0.00600404484527961,0.019999999552965164,6.718974685668945,,,,
2011-07-11,XQQ.TO,6.9861650466918945,6.9861650466918945,6.968505859375,6.968505859375,6.360055446624756,1699,0.0,0.0,18.389999389648438,18.713000106811524,0.9827392339379342,-0.1284360636410815,,131.97000122070312,,,0.034247670837302735,2.9170000553131104,,-0.018175665303002297,0.014999999664723873,6.738047122955322,,,,
2011-07-12,XQQ.TO,6.961441993713379,6.9649739265441895,6.961441993713379,6.9649739265441895,6.3568315505981445,3398,0.0,0.0,19.8700008392334,18.726000118255616,1.0610915686079976,-0.03356024536148294,,131.39999389648438,,,0.028974134977793442,2.9079999923706055,,-0.0277498985066994,0.029999999329447746,6.756589770317078,,,,
2011-07-13,XQQ.TO,6.9649739265441895,6.9649739265441895,6.9649739265441895,6.9649739265441895,6.3568315505981445,0,0.0,0.0,19.90999984741211,18.80850009918213,1.0585639334567607,0.038601970170738964,,131.83999633789062,,,0.01948645894640255,2.8910000324249268,,-0.06711840794550117,0.004999999888241291,6.771247315406799,,,,
2011-07-14,XQQ.TO,6.993228912353516,6.993228912353516,6.876675128936768,6.887270927429199,6.285913467407227,3681,0.0,0.0,20.799999237060547,18.782500076293946,1.1074137709341982,0.20440061874520543,,130.92999267578125,,,0.030782523508500415,2.944000005722046,,-0.009754471370764906,0.004999999888241291,6.788200569152832,,,,
2011-07-15,XQQ.TO,6.887270927429199,6.887270927429199,6.887270927429199,6.887270927429199,6.285913467407227,0,0.0,0.0,19.530000686645508,18.622500133514404,1.0487314026916237,0.1822033986365459,,131.69000244140625,,,0.03448546177853218,2.9079999923706055,,-0.00034373583646896133,0.004999999888241291,6.805860209465027,,,,
2011-07-18,XQQ.TO,6.961441993713379,6.961441993713379,6.90493106842041,6.90493106842041,6.302032470703125,1699,0.0,0.0,20.950000762939453,18.57750015258789,1.1277082810316148,0.26815981733789096,,130.61000061035156,,,0.028020444494940122,2.9089999198913574,,-0.011888616087860515,0.004999999888241291,6.824402856826782,,,,
2011-07-19,XQQ.TO,7.042675971984863,7.053271770477295,7.042675971984863,7.053271770477295,6.437419414520264,5379,0.0,0.0,19.209999084472656,18.538500118255616,1.0362218605568736,0.19613945973101155,,132.72999572753906,,,0.03938918480425313,2.8910000324249268,,-0.024299704780996523,0.02500000037252903,6.850362539291382,,,,
2011-07-20,XQQ.TO,7.134507179260254,7.134507179260254,7.063868045806885,7.063868045806885,6.447091102600098,12458,0.0,0.0,19.09000015258789,18.55000009536743,1.029110515064381,0.16829865203914718,,132.64999389648438,,,0.024719946108006763,2.933000087738037,3.033819990158081,-0.017420371586351013,0.019999999552965164,6.876852035522461,,,,
2011-07-21,XQQ.TO,7.070931911468506,7.1203789710998535,7.070931911468506,7.113315105438232,6.492221832275391,12458,0.0,0.0,17.559999465942383,18.502000045776366,0.9490865540210057,0.10094041855361158,,134.49000549316406,,,0.045232046374765744,3.009999990463257,3.0301199913024903,0.005679906372316079,0.03500000014901161,6.899456429481506,,,,
2011-07-22,XQQ.TO,7.134507179260254,7.134507179260254,7.134507179260254,7.134507179260254,6.511560916900635,566,0.0,0.0,17.520000457763672,18.413500022888183,0.9514758430491823,0.09843264371617999,,134.5800018310547,,,0.04894776796508293,2.9639999866485596,3.0262599897384646,0.01890686430794264,0.029999999329447746,6.924886393547058,,,,
2011-07-25,XQQ.TO,7.169826030731201,7.169826030731201,7.169826030731201,7.169826030731201,6.543797969818115,2831,0.0,0.0,19.350000381469727,18.326000022888184,1.0558769157100634,0.052202339515120544,,133.8300018310547,,,0.05535844497763098,3.003999948501587,3.021739988327026,0.046325285481537914,0.03500000014901161,6.952082300186158,,,,
2011-07-26,XQQ.TO,7.187486171722412,7.198081016540527,7.187486171722412,7.198081016540527,6.56958532333374,1416,0.0,0.0,20.229999542236328,18.30950002670288,1.1048908770164427,0.018117699436233092,,133.3300018310547,,,0.042129117451884746,2.9509999752044678,3.0170199871063232,0.008199497455673832,0.06499999761581421,6.978218603134155,,,,
2011-07-27,XQQ.TO,7.063868045806885,7.063868045806885,7.046207904815674,7.046207904815674,6.430973052978516,5663,0.0,0.0,22.979999542236328,18.5,1.24216213741818,0.15419385827987608,,130.60000610351562,,,0.007638341860211284,2.9800000190734863,3.013639988899231,-0.02134648787909732,0.07000000029802322,6.9967612504959105,,,,
2011-07-28,XQQ.TO,7.007357120513916,7.0285491943359375,7.007357120513916,7.0285491943359375,6.414856433868408,3114,0.0,0.0,23.739999771118164,18.823499965667725,1.261189460749471,0.14134618470654803,,130.22000122070312,,,-0.003824969364526032,2.9509999752044678,3.010239987373352,-0.05051482072925251,0.06499999761581421,7.010889005661011,,,,
2011-07-29,XQQ.TO,7.0285491943359375,7.0285491943359375,7.0285491943359375,7.0285491943359375,6.414856433868408,0,0.0,0.0,25.25,19.25999994277954,1.3110072728461286,0.2928826990398312,,129.3300018310547,,,-0.020004541677872467,2.805000066757202,3.002919988632202,-0.11177958406149902,0.09000000357627869,7.020248675346375,,,,
2011-08-02,XQQ.TO,6.940249919891357,6.940249919891357,6.820165157318115,6.820165157318115,6.224667072296143,14723,0.0,0.0,24.790000915527344,19.673499965667723,1.2600707021520543,0.18329355669432013,,125.48999786376953,,,-0.0491020936348755,2.624000072479248,2.9919799900054933,-0.16909433856283873,0.05000000074505806,7.0191891431808475,,,,
2011-08-03,XQQ.TO,6.820165157318115,6.820165157318115,6.820165157318115,6.820165157318115,6.224667072296143,0,0.0,0.0,23.3799991607666,20.039499950408935,1.1666957368509336,0.21707445471273012,,126.16999816894531,,,-0.057095878701462266,2.5989999771118164,2.980919990539551,-0.17123723052180595,0.009999999776482582,7.009652948379516,,,,
2011-08-04,XQQ.TO,6.537610054016113,6.537610054016113,6.534078121185303,6.534078121185303,5.963560581207275,2831,0.0,0.0,31.65999984741211,20.805499935150145,1.5217130059885595,0.6584599054138927,4.407877196875868,120.26000213623047,,,-0.10233633619131421,2.4579999446868896,2.9676199913024903,-0.20581585720029105,0.009999999776482582,6.984929394721985,6.861311578750611,,,
2011-08-05,XQQ.TO,6.56939697265625,6.608248233795166,6.495226860046387,6.495226860046387,5.928101062774658,16705,0.0,0.0,32.0,21.60799994468689,1.4809329915732605,0.8223235178374577,3.8584226866868616,120.08000183105469,,,-0.11288415122929862,2.558000087738037,2.9561999940872195,-0.18767858206887822,0.009999999776482582,6.958263278007507,6.850892376899719,,,
2011-08-08,XQQ.TO,6.315097808837891,6.332757949829102,6.110246181488037,6.127904891967773,5.592850208282471,18970,0.0,0.0,48.0,23.210499954223632,2.0680295596676883,1.7397259558135265,5.689750071245378,112.26000213623047,,,-0.16473208903049696,2.3389999866485596,2.941759991645813,-0.22446950878579575,0.014999999664723873,6.910582113265991,6.835469595591227,,,
2011-08-09,XQQ.TO,6.198544025421143,6.2373948097229,6.007820129394531,6.170289039611816,5.631535053253174,282565,0.0,0.0,35.060001373291016,24.04400005340576,1.4581600938037294,0.811886340160787,2.8213810663006895,117.4800033569336,,,-0.10979766408834724,2.181999921798706,2.9241199922561645,-0.25197124428422735,0.029999999329447746,6.870671272277832,6.820753216743469,,,
2011-08-10,XQQ.TO,6.272715091705322,6.272715091705322,6.180883884429932,6.180883884429932,5.641204357147217,12741,0.0,0.0,42.9900016784668,25.200000095367432,1.7059524411021625,1.1250619204766656,3.7049111594297606,112.29000091552734,,,-0.14543374329234515,2.13700008392334,2.905579996109009,-0.2651306432152861,0.014999999664723873,6.831466770172119,6.80633114973704,,,
2011-08-11,XQQ.TO,6.23386287689209,6.350417137145996,6.23386287689209,6.350417137145996,5.795933723449707,1133,0.0,0.0,39.0,26.154500102996828,1.4911391862363033,0.6971279711437568,2.78745273315637,117.33000183105469,,,-0.1100576070227468,2.3359999656677246,2.8912999963760377,-0.1919751160610249,0.009999999776482582,6.8007389307022095,6.7959119319915775,,,
2011-08-12,XQQ.TO,6.4422478675842285,6.4422478675842285,6.4422478675842285,6.4422478675842285,5.87974739074707,3398,0.0,0.0,36.36000061035156,26.932500171661378,1.3500417851518252,0.5315922898443648,2.236740597109738,118.12000274658203,,,-0.09783846823332742,2.236999988555908,2.876719994544983,-0.2401494618858666,0.004999999888241291,6.778487777709961,6.788553746541341,,,
2011-08-15,XQQ.TO,6.498758792877197,6.502289772033691,6.470502853393555,6.470502853393555,5.905534267425537,11325,0.0,0.0,31.8700008392334,27.54950017929077,1.156826825598469,0.2621782510587485,1.5153405233796469,120.62000274658203,,,-0.08406104859592267,2.2850000858306885,2.8618199968338014,-0.21423655714388312,0.004999999888241291,6.757649374008179,6.78166647752126,,,
2011-08-16,XQQ.TO,6.4810991287231445,6.4810991287231445,6.4175238609313965,6.4175238609313965,5.857182502746582,19253,0.0,0.0,32.849998474121094,28.144500064849854,1.1671906908429337,0.32513099075947705,1.5895219432310206,119.58999633789062,,,-0.08437335748383379,2.2139999866485596,2.846159996986389,-0.23891369968437604,0.019999999552965164,6.733279013633728,6.772365705172221,,,
2011-08-17,XQQ.TO,6.484631061553955,6.484631061553955,6.4175238609313965,6.4175238609313965,5.857182502746582,11608,0.0,0.0,31.579999923706055,28.763000106811525,1.0979383168109582,0.35072716241579993,1.3576234194913286,119.66999816894531,,,-0.09839522322748062,2.1649999618530273,2.829419994354248,-0.25112420007928593,0.004999999888241291,6.7014916181564335,6.763476999600728,,,
2011-08-18,XQQ.TO,6.276247024536133,6.276247024536133,6.0607991218566895,6.0643310546875,5.534827709197998,30295,0.0,0.0,42.66999816894531,29.942000007629396,1.425088442925414,0.3477573712759561,2.6810400005523105,114.51000213623047,,,-0.13675079227225406,2.0829999446868896,2.8108599948883057,-0.28980569983776483,0.009999999776482582,6.651514768600464,6.750762049357096,,,
2011-08-19,XQQ.TO,6.05373477935791,6.156160831451416,6.004288196563721,6.004288196563721,5.48002815246582,12458,0.0,0.0,43.04999923706055,31.216499996185302,1.3790783477430626,0.3453124761581421,2.532411309850346,112.63999938964844,,,-0.1624656495729434,2.071000099182129,2.7930399990081787,-0.3119600977595386,0.009999999776482582,6.596063423156738,6.737046384811402,,,
2011-08-22,XQQ.TO,6.159692764282227,6.159692764282227,6.0431389808654785,6.0431389808654785,5.515485763549805,9343,0.0,0.0,42.439998626708984,32.462499904632566,1.307354601505985,-0.11583336194356286,2.3028752521973264,112.7300033569336,,,-0.16235694885448537,2.0880000591278076,2.7748400020599364,-0.2955465355825654,0.004999999888241291,6.541495013236999,6.723566166559855,,,
2011-08-23,XQQ.TO,6.0431389808654785,6.0431389808654785,6.0431389808654785,6.0431389808654785,5.515485763549805,0,0.0,0.0,36.27000045776367,33.30849990844727,1.088911255609123,0.034512237224110454,1.5038061086229024,116.44000244140625,,,-0.1299409635486769,2.13700008392334,2.7581600046157835,-0.28861513962765273,0.004999999888241291,6.485160660743714,6.709144099553426,,,
2011-08-24,XQQ.TO,6.315097808837891,6.3256940841674805,6.315097808837891,6.3256940841674805,5.773369789123535,4247,0.0,0.0,35.900001525878906,34.092000007629395,1.0530330141336648,-0.16492207201143683,1.4061708298610975,118.08000183105469,,,-0.11437785787570609,2.259999990463257,2.743540005683899,-0.23415790936878378,0.009999999776482582,6.441541314125061,6.699254687627157,,,
2011-08-25,XQQ.TO,6.361012935638428,6.361012935638428,6.255054950714111,6.255054950714111,5.70889949798584,1133,0.0,0.0,39.7599983215332,34.93099994659424,1.1382439203664936,0.01948713644956923,1.7748562531452132,116.27999877929688,,,-0.10964783043630555,2.2219998836517334,2.7260000038146974,-0.2543624599228772,0.009999999776482582,6.401983666419983,6.6874227046966555,,,
2011-08-26,XQQ.TO,6.187948226928711,6.396331787109375,6.187948226928711,6.396331787109375,5.837840557098389,33409,0.0,0.0,35.59000015258789,35.523499965667725,1.0018720054888859,-0.02117712994604448,1.2519046431619512,117.97000122070312,,,-0.09407157030537971,2.187999963760376,2.7103000020980836,-0.2585564276025537,0.009999999776482582,6.370372796058655,6.677709865570068,,,
2011-08-29,XQQ.TO,6.530546188354492,6.576460838317871,6.519949913024902,6.576460838317871,6.0022406578063965,1416,0.0,0.0,32.279998779296875,35.87499990463257,0.8997909091319198,0.012864698125729213,0.8481088514956502,121.36000061035156,,,-0.061625308187302386,2.2709999084472656,2.6975400018692017,-0.1903743834584939,0.004999999888241291,6.347768378257752,6.672647428512573,,,
2011-08-30,XQQ.TO,6.56939697265625,6.56939697265625,6.56939697265625,6.56939697265625,5.995795726776123,1416,0.0,0.0,32.88999938964844,36.279999828338624,0.9065600756689578,0.001217683938672165,0.8875673761395958,121.68000030517578,,,-0.030360966000890666,2.1760001182556152,2.682180004119873,-0.17073168515591797,0.014999999664723873,6.335229969024658,6.669115495681763,,,
2011-08-31,XQQ.TO,6.636504173278809,6.654163837432861,6.636504173278809,6.636504173278809,6.057043075561523,2265,0.0,0.0,31.6200008392334,36.69199991226196,0.8617682577903427,0.001266653439644827,0.7193535129775646,122.22000122070312,,,-0.03130694305751691,2.2179999351501465,2.6672800016403198,-0.1465948616071412,0.014999999664723873,6.3260469198226925,6.666819747289022,,,
2011-09-01,XQQ.TO,6.668291091918945,6.675354957580566,6.625907897949219,6.625907897949219,6.047370433807373,108722,0.0,0.0,31.81999969482422,36.69999990463257,0.8670299666896631,-0.254276984760163,0.7169781109835943,120.94000244140625,,,0.005654417870419426,2.1459999084472656,2.6505000019073486,-0.12693248301898064,0.009999999776482582,6.330638408660889,6.665289243062337,,,
2011-09-02,XQQ.TO,6.484631061553955,6.484631061553955,6.484631061553955,6.484631061553955,5.918429374694824,849,0.0,0.0,33.91999816894531,36.79599981307983,0.9218392852825217,-0.21207900650217593,0.9240911585333288,117.8499984741211,,,-0.018570980370828716,1.996000051498413,2.6305600023269653,-0.2197028995165453,0.014999999664723873,6.330108618736267,6.662228242556254,,,
2011-09-06,XQQ.TO,6.272715091705322,6.304502010345459,6.269183158874512,6.279778957366943,5.73146390914917,6512,0.0,0.0,37.0,36.245999813079834,1.0208023006899667,-0.12818093314652945,1.2284261437257677,116.98999786376953,,,0.042134292156872366,1.9789999723434448,2.611960003376007,-0.15391193516890156,0.014999999664723873,6.337702322006225,6.655753040313721,,,
2011-09-07,XQQ.TO,6.279778957366943,6.279778957366943,6.279778957366943,6.279778957366943,5.73146390914917,0,0.0,0.0,33.380001068115234,36.161999797821046,0.9230684490553688,-0.07968015862072664,0.7947610465323225,120.29000091552734,,,0.023918943465266018,2.0360000133514404,2.5952600026130677,-0.06691105118230811,0.014999999664723873,6.343176817893982,6.650631737709046,,,
2011-09-08,XQQ.TO,6.587057113647461,6.5905890464782715,6.558801174163818,6.558801174163818,5.986123561859131,6795,0.0,0.0,34.31999969482422,35.72849969863891,0.960577689640062,-0.044011191194956556,0.8713598501975657,119.04000091552734,,,0.06011220896754499,1.9859999418258667,2.5764400005340575,-0.07065986718177875,0.009999999776482582,6.362072682380676,6.6500430742899574,,,
2011-09-09,XQQ.TO,6.558801174163818,6.558801174163818,6.558801174163818,6.558801174163818,5.986123561859131,0,0.0,0.0,38.52000045776367,35.7044997215271,1.0788556276714623,-0.03118707032484891,1.2952717613113798,115.91999816894531,,,-0.012017417882083214,1.9149999618530273,2.5538399982452393,-0.18022260702146808,0.004999999888241291,6.372491884231567,6.648159376780192,,,
