Date,Close,Prediction,Up_Probability,Signal,Position,Future_Return_30D,Market_Return,Strategy_Return,Cumulative_Market,Cumulative_Strategy
2016-06-17,12.714962005615234,1.0,0.5517319934587006,BUY,1,0.08027779119517842,0.0,0.0,1.0123734495601633,1.013777632298538
2016-06-20,12.82091999053955,0.0,0.39539426604114275,SELL,0,0.0735537343154331,0.00833333083319654,-0.002473243199304642,1.0208098924420925,1.0112703136638483
2016-06-21,12.849176406860352,0.0,0.4061789799832654,SELL,0,0.07504116648747328,0.0022039304778167512,0.0,1.0230596864761026,1.0112703136638483
2016-06-22,12.835047721862791,0.0,0.39539426604114275,SELL,0,0.08695657019719039,-0.0010995790352770207,-0.0,1.0219347514930164,1.0112703136638483
2016-06-23,12.972793579101562,0.0,0.2523297404686914,SELL,0,0.0718758270258828,0.01073200974579458,0.0,1.0329021652056056,1.0112703136638483
2016-06-24,12.503046035766602,1.0,0.8811721673996976,BUY,1,0.11666666920917868,-0.03621020719019974,0.0,0.9955005637963047,1.0112703136638483
2016-06-27,12.220492362976074,1.0,0.9555952053395154,BUY,1,0.1387282695683627,-0.022598786886191213,-0.013963973149342612,0.9730034587099888,0.9971489621571191
2016-06-28,12.474790573120115,1.0,0.9300605688619109,BUY,1,0.12174401713171856,0.020809162396310477,0.00712863651853235,0.9932508456944568,1.004257274663169
2016-06-29,12.707898139953612,1.0,0.9131894291351126,BUY,1,0.09977773686948144,0.018686291001612565,0.007278833185449862,1.0118110200347012,1.0115670958407168
2016-06-30,12.82091999053955,1.0,0.9116080217026131,BUY,1,0.09586774007083898,0.008893827235725071,0.011142057929224514,1.0208098924420927,1.0228380350218715
2016-07-04,12.944538116455078,1.0,0.8713110538761675,BUY,1,0.07967262570458011,0.0096419076015406,0.0008192610930024546,1.030652447103758,1.023676006428408
2016-07-05,12.835047721862791,1.0,0.9073447953342488,BUY,1,0.08282885127885153,-0.008458424210061488,-0.001648425216855709,1.0219347514930164,1.0219885530855213
2016-07-06,12.926877975463867,1.0,0.8653912552480131,BUY,1,0.08142081477473617,0.007154648396410446,0.010770464486534292,1.029246335324022,1.0329958445021734
2016-07-07,12.96572971343994,1.0,0.8653912552480131,BUY,1,0.07872515373225353,0.0030055004812310493,-0.00027236782127160186,1.0323397356801436,1.0327144896746236
2016-07-08,13.159985542297363,1.0,0.7588655228832505,BUY,1,0.061460029153769025,0.014982251917226241,0.008116880744936772,1.0478065096642664,1.041096910030881
2016-07-11,13.25887966156006,1.0,0.6921566201792618,BUY,1,0.05833786414861941,0.007514758959638934,0.0072443939334994045,1.055680523020734,1.0486390261700935
2016-07-12,13.311859130859377,0.0,0.4551849784306572,SELL,0,0.04563543235603573,0.003995772693594413,-0.006065434287615523,1.0598987824277797,1.0422785750654298
2016-07-13,13.28713607788086,0.0,0.49111847991988616,SELL,0,0.04465708126252643,-0.001857220147500227,-0.0,1.0579303170547438,1.0422785750654298
2016-07-14,13.354242324829102,0.0,0.4280762951233724,SELL,0,0.043110310136344365,0.005050467350895538,0.0,1.0632733595805515,1.0422785750654298
2016-07-15,13.354242324829102,0.0,0.20613413706226535,SELL,0,0.045490596330570066,0.0,0.0,1.0632733595805515,1.0422785750654298
2016-07-18,13.424880981445312,0.0,0.1165872609112154,SELL,0,0.03472769213457849,0.0052896042244849895,0.0,1.0688976548351712,1.0422785750654298
2016-07-19,13.378966331481934,0.0,0.2540280270884145,SELL,0,0.03907073581087794,-0.0034201159791910074,0.0,1.0652419008857497,1.0422785750654298
2016-07-20,13.54849910736084,0.0,0.2682769018305559,SELL,0,0.02685084169498042,0.012671589992717225,0.0,1.0787402094968366,1.0422785750654298
2016-07-21,13.491988182067873,0.0,0.2536349281532973,SELL,0,0.03376958623066084,-0.004171010002300912,0.0,1.0742407732931412,1.0422785750654298
2016-07-22,13.573222160339355,0.0,0.2853915821397038,SELL,0,0.03512875938297788,0.006020904938195182,0.0,1.0807086748698724,1.0422785750654298
2016-07-25,13.580286026000977,0.0,0.13718937968016298,SELL,0,0.03485044412337612,0.0005204265853882006,0.0,1.0812711043953345,1.0422785750654298
2016-07-26,13.597946166992188,0.0,0.19274909864242412,SELL,0,0.028571418552328254,0.0013004248185493061,0.0,1.0826772161750704,1.0422785750654298
2016-07-27,13.686244010925291,0.0,0.1013039653338875,SELL,0,-0.003096773222506566,0.006493469149586595,-0.0,1.0897075472772635,1.0422785750654298
2016-07-28,13.721564292907717,0.0,0.07782073232823487,SELL,0,0.010553371768328157,0.0025807140333191647,-0.0,1.0925197708367358,1.0422785750654298
2016-07-29,13.760415077209473,0.0,0.23807974035700916,SELL,0,-0.0012834017645630968,0.0028313669981372414,-0.0,1.0956130952606953,1.0422785750654298
2016-08-02,13.73569107055664,0.0,0.25553196439820136,SELL,0,0.008228333762413165,-0.0017967486092611562,-0.0,1.0936445539554973,1.0422785750654298
2016-08-03,13.763946533203123,0.0,0.26407880657405164,SELL,0,0.020015459505961175,0.002057083440603069,0.0,1.0958942720573448,1.0422785750654298
2016-08-04,13.813393592834473,0.0,0.18709508044422196,SELL,0,0.016364165208718084,0.0035925059365835565,0.0,1.0998312787355786,1.0422785750654298
2016-08-05,13.951139450073242,0.0,0.08884273182066696,SELL,0,0.0032911039365415284,0.009971905622831345,0.0,1.1107986924481676,1.0422785750654298
2016-08-08,13.905223846435549,0.0,0.09537837251174601,SELL,0,0.008382048469056436,-0.003291172294708322,-0.0,1.107142862566584,1.0422785750654298
2016-08-09,13.961734771728516,0.0,0.05033890665803441,SELL,0,0.012142672715871772,0.0040640068737514135,0.0,1.1116422987702794,1.0422785750654298
2016-08-10,13.915820121765137,0.0,0.1939993761840252,SELL,0,0.024111701130669738,-0.0032886063740698024,-0.0,1.107986544820858,1.0422785750654298
2016-08-11,13.993521690368652,0.0,0.09805400309191142,SELL,0,0.012115158235679102,0.0055836859001925365,0.0,1.114173193668777,1.0422785750654298
2016-08-12,13.975863456726074,0.0,0.15798158239353988,SELL,0,0.004801581466220339,-0.0012618863237787714,0.0,1.1127672337533656,1.0422785750654298
2016-08-15,14.05003261566162,0.0,0.10066973175557002,SELL,0,0.007290127484578912,0.005306946448439209,-0.0,1.1186726298724725,1.0422785750654298
2016-08-16,13.975863456726074,0.0,0.21852778504645043,SELL,0,0.014657495127008202,-0.005278931441971779,-0.0,1.1127672337533654,1.0422785750654298
2016-08-17,13.898159980773926,0.0,0.3217001368880004,SELL,0,0.014739512602416127,-0.005559833651262003,-0.0,1.1065804330411217,1.0422785750654298
2016-08-18,13.979394912719728,0.0,0.12634108108766498,SELL,0,0.01743300693701877,0.005845013444814251,-0.0,1.1130484105500156,1.0422785750654298
2016-08-19,13.986458778381348,0.0,0.1182175473500107,SELL,0,0.014141409320213905,0.0005053055375945359,0.0,1.1136108400754774,1.0422785750654298
2016-08-22,13.968798637390137,0.0,0.18640428447864932,SELL,0,0.012389410860546901,-0.0012626599249345727,-0.0,1.1122047282957415,1.0422785750654298
2016-08-23,14.032374382019045,0.0,0.12634108108766498,SELL,0,0.01233314287993914,0.004551267884894239,-0.0,1.1172666699570615,1.0422785750654298
2016-08-24,13.919351577758787,1.0,0.5928566041685267,BUY,1,0.02055311850270547,-0.008054431928860462,-0.0,1.1082677216175076,1.0422785750654298
2016-08-25,13.880500793457031,1.0,0.545820666297753,BUY,1,0.020865132781303197,-0.002791134636173309,-0.0032970149913997826,1.1051743971935482,1.0388421669782242
2016-08-26,13.92994785308838,1.0,0.5828211202215455,BUY,1,0.008620618242057176,0.0035623397431494563,-0.004543090630575675,1.109111403871782,1.0341226128627785
2016-08-29,13.961734771728516,0.0,0.43895173286267475,SELL,0,0.006071336357935886,0.0022819122494479593,0.0002530021890190248,1.1116422987702794,1.034384248147547
2016-08-30,13.891096115112305,1.0,0.6178720743883153,BUY,1,0.003813847027331674,-0.0050594469649465346,-0.0,1.10601800351566,1.034384248147547
2016-08-31,13.901692390441896,1.0,0.6202294506013688,BUY,1,0.014735698701946465,0.0007628105976507094,-0.006311501470254499,1.106861685769934,1.0278557304445557
2016-09-01,13.912287712097168,0.0,0.4619678181200616,SELL,0,0.004823592065610338,0.000762160559858005,0.000762160559858005,1.1077052920920458,1.0286391215435247
2016-09-02,13.947607040405272,0.0,0.4453207418050969,SELL,0,0.010635669053381314,0.002538714626882932,-0.0,1.1105174397193556,1.0286391215435247
2016-09-06,14.05003261566162,0.0,0.18932440789270216,SELL,0,0.0032680747844548996,0.007343594851763946,0.0,1.1186726298724727,1.0286391215435247
2016-09-07,14.05356502532959,0.0,0.2353707651979377,SELL,0,0.0015079161014779352,0.0002514164745803793,0.0,1.1189538826012848,1.0286391215435247
2016-09-08,13.986458778381348,0.0,0.44379131399001753,SELL,0,0.010101006657295741,-0.004775033724702116,-0.0,1.1136108400754774,1.0286391215435247
2016-09-09,13.643860816955566,1.0,0.7326625941710692,BUY,1,0.0463370641223908,-0.024494975236714622,-0.0,1.0863329701244917,1.0286391215435247
2016-09-12,13.866373062133787,1.0,0.6154841638498725,BUY,1,0.02852768504092129,0.016308598289253906,0.016308598289253906,1.104049538142624,1.045414783761389
2016-09-13,13.742754936218262,1.0,0.7750042074297379,BUY,1,0.030840391294490788,-0.008914957455825379,0.0002571040436345484,1.094206983480959,1.0456835641295694
2016-09-14,13.848712921142578,1.0,0.6154841638498725,BUY,1,0.01683250435150052,0.007710097823622641,0.004354541573837523,1.1026434263628881,1.0502370366826501
2016-09-15,14.039438247680664,1.0,0.5902959662739017,BUY,1,0.003773549531709497,0.013772061535545888,0.018969558309553936,1.117829099482523,1.0701595693888548
2016-09-16,14.039438247680664,1.0,0.5974285119339034,BUY,1,-0.0032705409220769033,0.0,0.0,1.117829099482523,1.0701595693888548
2016-09-19,13.99705410003662,1.0,0.5764246769963453,BUY,1,-0.010093360518771632,-0.0030189347249023335,-0.0045214756357965236,1.114454446397589,1.0653208689694487
2016-09-20,14.021778106689451,1.0,0.5831073446236438,BUY,1,-0.017380380741214174,0.001766372157750551,0.001766372157750551,1.116422987702787,1.067202622091467
2016-09-21,14.131267547607422,0.0,0.44816883612260944,SELL,0,-0.036240962502432916,0.007808527569391099,0.00527634619827011,1.1251406073813661,1.0728335525893231
2016-09-22,14.251354217529297,0.0,0.15981358633229653,SELL,0,-0.04684016491845233,0.008497940437212081,0.0,1.1347019852463816,1.0728335525893231
2016-09-23,14.163055419921877,0.0,0.39745079294930047,SELL,0,-0.02019946077850443,-0.006195818043650325,-0.0,1.1276715782120261,1.0728335525893231
2016-09-26,14.042969703674316,1.0,0.5729153692798675,BUY,1,-0.004024143502793676,-0.00847880013790292,-0.0,1.1181102762791728,1.0728335525893231
2016-09-27,14.152459144592283,1.0,0.5729153692798675,BUY,1,-0.007736425154055482,0.007796744081084217,0.003003753779784013,1.1268278959577518,1.0760560804279924
2016-09-28,14.18071460723877,0.0,0.42479965900677874,SELL,0,-0.024657560410172308,0.001996505508887747,0.0,1.1290776140595997,1.0760560804279924
2016-09-29,14.103012084960938,1.0,0.5133876592512795,BUY,1,-0.020535931642241545,-0.00547945039653841,-0.0,1.1228908892795182,1.0760560804279924
2016-09-30,14.223097801208496,0.0,0.2546061446721765,SELL,0,-0.036503556155528805,0.008514898485807443,0.011300816106387224,1.1324521912123713,1.088216392313069
2016-10-03,14.184247016906738,1.0,0.5012522000321461,BUY,1,-0.019173333944721316,-0.002731527607048867,-0.0,1.1293588667884118,1.088216392313069
2016-10-04,14.141863822937012,0.0,0.49174557283268067,SELL,0,-0.013736292822779883,-0.0029880468042616792,-0.0027396915725196314,1.12598428963564,1.0852350150339711
2016-10-05,14.205437660217283,0.0,0.4758068208958127,SELL,0,-0.010442495948938868,0.0044954355434507764,0.0,1.1310460794326351,1.0852350150339711
2016-10-06,14.205437660217283,0.0,0.4758068208958127,SELL,0,-0.012431555583871212,0.0,0.0,1.1310460794326351,1.0852350150339711
2016-10-07,14.170119285583496,1.0,0.5528431079667973,BUY,1,-0.0004985043187890614,-0.0024862574092100465,0.0,1.1282340077374877,1.0852350150339711
2016-10-11,14.05003261566162,1.0,0.548486926781893,BUY,1,0.009804020722310902,-0.008474640721200632,-0.008721685624220044,1.1186726298724723,1.075769936404449
2016-10-12,14.046501159667969,1.0,0.548486926781893,BUY,1,0.006286177362157419,-0.000251348597562262,0.004800368497150043,1.1183914530758226,1.080934028517346
2016-10-13,13.944074630737305,1.0,0.7279005663915877,BUY,1,0.016210803573003973,-0.007291960308575929,-0.0032820325724656207,1.110236186990543,1.0773863678270656
2016-10-14,14.10654354095459,0.0,0.24113180404787615,SELL,0,0.006509830491699287,0.011651465910771153,0.0037697563237166776,1.123172066076168,1.081447851900268
2016-10-17,13.979394912719728,1.0,0.6216925563703539,BUY,1,0.012885257098665948,-0.009013450237878584,-0.0,1.1130484105500151,1.081447851900268
2016-10-18,14.095949172973633,1.0,0.5504133984741278,BUY,1,0.0117763912525235,0.008337575480312998,-0.0037443484616640488,1.1223285356862183,1.0773985342996353
2016-10-19,14.095949172973633,1.0,0.5504133984741278,BUY,1,-0.004009018803878606,0.0,0.0010032602232445953,1.1223285356862183,1.0784794453936801
2016-10-20,14.074756622314451,1.0,0.5504133984741278,BUY,1,-0.020577158092190073,-0.001503449707368043,0.006821590647529074,1.12064117117767,1.08583639069193
2016-10-21,14.12773609161377,1.0,0.5528431079667973,BUY,1,-0.02174995890712872,0.0037641481640486862,0.0030090260625854626,1.124859430584716,1.0891037006912256
2016-10-24,14.276077270507812,1.0,0.548486926781893,BUY,1,-0.02424541495964594,0.01049999645605637,0.004223634751658656,1.136670450619417,1.0937036769296251
2016-10-25,14.261948585510254,1.0,0.5460529830286329,BUY,1,-0.022783550121944662,-0.0009896755761295006,-0.0073746293104627325,1.1355455156363308,1.085638017736779
2016-10-26,14.166586875915527,0.0,0.40217617901772423,SELL,0,-0.002742423749774736,-0.006686443232000627,-0.005701568495261378,1.1279527550086756,1.079448178217593
2016-10-27,14.08182144165039,0.0,0.4995005508147866,SELL,0,0.004765452198517428,-0.005983476119378217,-0.0,1.1212036766352944,1.079448178217593
2016-10-28,14.092416763305664,0.0,0.48551052127096167,SELL,0,0.01177941079937228,0.0007524113055386028,0.0,1.1220472829574062,1.079448178217593
2016-10-31,13.993521690368652,1.0,0.5380927571378117,BUY,1,0.013377112710587946,-0.007017609158034399,-0.0,1.1141731936687767,1.079448178217593
2016-11-01,13.8557767868042,0.0,0.3507472180927353,SELL,0,0.04027535586989606,-0.009843476618131008,-0.008091021534479936,1.1032058558883497,1.0707143397622794
2016-11-02,13.778074264526367,0.0,0.32505126024808706,SELL,0,0.04024611281868973,-0.005607951360174446,-0.0,1.0970191311082682,1.0707143397622794
2016-11-03,13.619136810302734,0.0,0.3045734765064301,SELL,0,0.05549797979090654,-0.011535534732371122,-0.0,1.0843644288192933,1.0707143397622794
2016-11-04,13.583818435668944,0.0,0.3358977260655229,SELL,0,0.05382209888942935,-0.0025932902448760897,0.0,1.0815523571241457,1.0707143397622794
2016-11-07,13.87696933746338,0.0,0.4896884309379816,SELL,0,0.03563239426524145,0.021580890762252114,0.0,1.1048932203968982,1.0707143397622794
2016-11-08,13.986458778381348,0.0,0.48897808404048565,SELL,0,0.03156561171127659,0.007890011014320075,0.0,1.1136108400754774,1.0707143397622794
2016-11-09,14.042969703674316,0.0,0.41143240956202415,SELL,0,0.027162968643857033,0.004040402662918385,0.0,1.118110276279173,1.0707143397622794
2016-11-10,13.831052780151367,0.0,0.458231327855508,SELL,0,0.03881510676133271,-0.015090606046632815,-0.0,1.1012373145831522,1.0707143397622794
2016-11-11,13.813393592834473,0.0,0.46601091985004234,SELL,0,0.04142161842750314,-0.001276778246572574,0.0,1.0998312787355784,1.0707143397622794
2016-11-14,13.703904151916504,0.0,0.4772380934961908,SELL,0,0.044329811890879256,-0.00792632456189224,-0.0,1.0911136590569992,1.0707143397622794
2016-11-15,13.912287712097168,0.0,0.32086350302242417,SELL,0,0.02589488919420635,0.015206145480193056,0.0,1.1077052920920456,1.0707143397622794
2016-11-16,13.947607040405272,0.0,0.31869862299727125,SELL,0,0.01164851502817843,0.002538714626882932,0.0,1.1105174397193553,1.0707143397622794
2016-11-17,14.05709743499756,0.0,0.15907224687722102,SELL,0,0.013065322201217366,0.007850120402381755,0.0,1.119235135330097,1.0707143397622794
2016-11-18,14.028841972351074,0.0,0.15960360541851726,SELL,0,0.02240687430928534,-0.002010049569418193,-0.0,1.1169854172282492,1.0707143397622794
2016-11-21,14.163055419921877,0.0,0.17183052946821728,SELL,0,0.017705763367413807,0.009566965529679505,0.0,1.1276715782120266,1.0707143397622794
2016-11-22,14.187779426574709,0.0,0.19244598942744567,SELL,0,0.024396239421145216,0.001745668990185134,-0.0,1.1296401195172245,1.0707143397622794
2016-11-23,14.13479995727539,0.0,0.2595220226357986,SELL,0,0.03273358840574714,-0.0037341621762235766,-0.0,1.1254218601101786,1.0707143397622794
2016-11-24,14.170119285583496,0.0,0.2595220226357986,SELL,0,0.032153562212793974,0.0024987497817345883,0.0,1.1282340077374884,1.0707143397622794
2016-11-25,14.19837474822998,0.0,0.2595220226357986,SELL,0,0.030596971065768974,0.00199401727515669,-0.0,1.130483725839336,1.0707143397622794
2016-11-28,14.159523010253906,0.0,0.2931748427361501,SELL,0,0.029683170098662837,-0.0027363510729224716,0.0,1.1273903254832143,1.0707143397622794
2016-11-29,14.261948585510254,0.0,0.2931748427361501,SELL,0,0.028727151804809337,0.007233688252222592,0.0,1.1355455156363317,1.0707143397622794
2016-11-30,14.039438247680664,0.0,0.21259949232423672,SELL,0,0.045534540218884034,-0.015601678585186796,-0.0,1.1178290994825235,1.0707143397622794
2016-12-01,13.785138130187988,1.0,0.5551489917276334,BUY,1,0.059185258286800435,-0.018113268708218166,-0.0,1.0975815606337311,1.0707143397622794
2016-12-02,13.82045841217041,1.0,0.5573754185221766,BUY,1,0.05877833955903755,0.0025622000772755893,0.0033333667967005987,1.1003937841932032,1.0742834233911942
2016-12-05,13.92994785308838,1.0,0.6606247528980671,BUY,1,0.051977635603171146,0.007922272738909442,0.0022872000580240748,1.1091114038717824,1.0767405244995087
2016-12-06,13.937010765075684,1.0,0.6606247528980671,BUY,1,0.0529651160204776,0.000507030755735105,-0.004540866573055968,1.109673757465082,1.0718511894439542
2016-12-07,14.12773609161377,0.0,0.4813539736432111,SELL,0,0.04074995249427826,0.013684808726417863,0.010356112556934027,1.124859430584717,1.0829514010061194
2016-12-08,14.148927688598633,1.0,0.5870130366023737,BUY,1,0.04618067964184425,0.0014999994937223704,-0.0,1.126546719161103,1.0829514010061194
2016-12-09,14.258417129516602,1.0,0.7160298930950258,BUY,1,0.04656928744861388,0.007738356102151567,0.007738356102151567,1.1352643388396821,1.0913316645884288
2016-12-12,14.18071460723877,1.0,0.6346430427759008,BUY,1,0.05404740706128641,-0.005449589640422192,-0.0007466734692286314,1.1290776140596006,1.0905167961883515
2016-12-13,14.413823127746582,1.0,0.5757276016594322,BUY,1,0.037980840134262506,0.016438418441114377,0.0031957722641722253,1.1476378643320073,1.0940018395192241
2016-12-14,14.33258819580078,1.0,0.5094585208981931,BUY,1,0.03622469593064204,-0.005635904591435259,-0.0053921550784780115,1.1411698868231137,1.0881028119443963
2016-12-15,14.374971389770508,1.0,0.6999597629101958,BUY,1,0.027764151725739206,0.0029571207510270536,0.00320437049886646,1.1445444639758855,1.0915894964947246
2016-12-16,14.31492805480957,1.0,0.5221709734194655,BUY,1,0.04317791328482001,-0.0041769359627154,-0.0009859499142235162,1.1397637750433778,1.0905132439242884
2016-12-19,14.37143898010254,0.0,0.47724242345591,SELL,0,0.036372628611372804,0.003947691883368076,-0.0017174025242405744,1.1442632112470734,1.088640393726455
2016-12-20,14.427949905395508,1.0,0.5751686020523964,BUY,1,0.03451654665055415,0.003932168892148313,-0.0,1.1487626474507688,1.088640393726455
2016-12-21,14.424418449401855,0.0,0.47724242345591,SELL,0,0.03672868521389505,-0.00024476491925795596,-0.0036593951076274722,1.148481470654119,1.0846566283956869
2016-12-22,14.36790657043457,0.0,0.38171378578991716,SELL,0,0.04473948419212159,-0.0039177925380852185,-0.0,1.1439819585182613,1.0846566283956869
2016-12-23,14.38556671142578,0.0,0.47724242345591,SELL,0,0.04738523875060019,0.0012291380727342816,0.0,1.1453880702979973,1.0846566283956869
2016-12-28,14.311395645141602,0.0,0.379729468142484,SELL,0,0.05626856101714295,-0.005155936347315926,-0.0,1.1394825223145657,1.0846566283956869
2016-12-29,14.272544860839844,0.0,0.40710235102646597,SELL,0,0.06260834668372972,-0.0027146747434759755,0.0,1.136389197890606,1.0846566283956869
2016-12-30,14.11007595062256,1.0,0.6819185629186819,BUY,1,0.08035044740331965,-0.011383317537368987,-0.0,1.1234533188049811,1.0846566283956869
2017-01-03,14.240757942199709,1.0,0.5142205479880589,BUY,1,0.07266859297732586,0.009261607948423789,-0.0029673580598036375,1.1338583029921083,1.0814380638072976
2017-01-04,14.343184471130373,0.0,0.49996476217119273,SELL,0,0.07214972367869787,0.007192491393112066,0.00098601646950347,1.1420135690773878,1.0825043795489595
2017-01-05,14.413823127746582,1.0,0.5085528849285996,BUY,1,0.06616023076369837,0.00492489354497172,0.0,1.147637864332007,1.0825043795489595
2017-01-06,14.533907890319824,0.0,0.4700983954341978,SELL,0,0.06002431642135342,0.008331222154521978,0.0073439390640448465,1.1571990903326983,1.0904542257489287
2017-01-09,14.597482681274414,0.0,0.24826211680397312,SELL,0,0.06218244845187404,0.004374239291617732,0.0,1.162260956061856,1.0904542257489287
2017-01-10,14.625739097595217,0.0,0.26782924156257426,SELL,0,0.06182079405724972,0.0019357047333270483,0.0,1.164510750095866,1.0904542257489287
2017-01-11,14.63280200958252,0.0,0.3476070756728871,SELL,0,0.05623945611217174,0.00048290974836717737,-0.0,1.1650731036891657,1.0904542257489287
2017-01-12,14.579822540283203,0.0,0.46929127282618893,SELL,0,0.05910857707705319,-0.003620596333130277,-0.0,1.16085484428212,1.0904542257489287
2017-01-13,14.671653747558594,0.0,0.3755274428401111,SELL,0,0.057053456422971216,0.006298513375019965,0.0,1.1681665040452878,1.0904542257489287
2017-01-16,14.678717613220217,0.0,0.33234384636263126,SELL,0,0.05341672951959775,0.0004814634930161432,0.0,1.1687289335707498,1.0904542257489287
2017-01-17,14.601015090942385,1.0,0.616415461041515,BUY,1,0.07208512401541589,-0.005293549772212414,-0.0,1.1625422087906683,1.0904542257489287
2017-01-18,14.63280200958252,1.0,0.6056400283789489,BUY,1,0.06299784177186529,0.0021770348460123934,-0.004086569589002997,1.1650731036891657,1.0859980086717833
2017-01-19,14.653993606567385,0.0,0.40545519339327574,SELL,0,0.06387089115808009,0.0014482254985057619,-0.005036001968452886,1.1667603922655516,1.0805289205623763
2017-01-20,14.675186157226562,0.0,0.40545519339327574,SELL,0,0.06137178672694543,0.0014461962539467077,0.0,1.1684477567740994,1.0805289205623763
