Date,Close,Prediction,Signal,Position,Future_Return_5D,Market_Return,Strategy_Return,Cumulative_Market,Cumulative_Strategy
2012-06-22,7.558339118957519,,SELL,0,0.016822360451267837,0.003752407351975018,0.0,0.975387489344478,1.0
2012-06-25,7.459444999694824,,SELL,0,0.04734840276432717,-0.01308410719686448,-0.0,0.9626254148754144,1.0
2012-06-26,7.501828193664551,,SELL,0,0.04425610364905097,0.0056818160025926545,0.0,0.968094875362156,1.0
2012-06-27,7.526550769805908,,SELL,0,0.040826019693846805,0.003295540167426836,0.0,0.9712852709097921,1.0
2012-06-28,7.417060852050781,,SELL,0,0.05619059031917284,-0.014547157270813238,-0.0,0.9571558313190429,1.0
2012-06-29,7.685488224029541,,SELL,0,-0.005974262852550871,0.03619053117307791,0.0,0.9917958092698881,1.0
2012-07-03,7.812637805938721,,SELL,0,-0.031645498928882465,0.016544112514756293,0.0,1.008204190730113,1.0
2012-07-04,7.833829879760742,,SELL,0,-0.03832286021830544,0.0027125376023335868,0.0,1.0109389825082986,1.0
2012-07-05,7.833829879760742,,SELL,0,-0.04418399423643893,0.0,0.0,1.0109389825082986,1.0
2012-07-06,7.833829879760742,,SELL,0,-0.03156001327430502,0.0,0.0,1.0109389825082986,1.0
2012-07-09,7.639573097229004,,SELL,0,-0.006934810595813912,-0.02479716633030471,-0.0,0.9858705604092514,1.0
2012-07-10,7.565402984619141,,SELL,0,0.008403232109316816,-0.009708672417411135,-0.0,0.9762990660922684,1.0
2012-07-11,7.533615112304687,,SELL,0,0.027191740105281914,-0.004201742111964224,-0.0,0.9721969091923971,1.0
2012-07-12,7.48769998550415,,SELL,0,0.041981118708106724,-0.006094700368425077,-0.0,0.9662716603317605,1.0
2012-07-13,7.586594104766846,,SELL,0,0.01675983412193438,0.013207542964348118,0.0,0.9790337348008242,1.0
2012-07-16,7.586594104766846,,SELL,0,0.0023277460096298164,0.0,0.0,0.9790337348008242,1.0
2012-07-17,7.628976821899414,,SELL,0,-0.011111045829759192,0.0055865275705127004,0.0,0.984503133752751,1.0
2012-07-18,7.738467216491699,,SELL,0,-0.03605652243408641,0.014351910767114395,0.0,0.998632634878315,1.0
2012-07-19,7.802042007446289,,SELL,0,-0.02987770250068633,0.008215424214643274,0.0,1.0068368256084272,1.0
2012-07-20,7.713744163513184,,SELL,0,-0.01877288681003908,-0.011317273586688437,-0.0,0.9954421777958637,1.0
2012-07-23,7.604253768920898,,SELL,0,0.021830060506885296,-0.014194195746105476,-0.0,0.9813126766702998,1.0
2012-07-24,7.544210910797119,,SELL,0,0.0313670944913258,-0.007895956651154723,-0.0,0.9735642743140824,1.0
2012-07-25,7.459444999694824,,SELL,0,0.04356046150531934,-0.011235888299593988,-0.0,0.9626254148754141,1.0
2012-07-26,7.568934917449951,,SELL,0,0.028464632257362954,0.014678024673364654,0.0,0.9767548544661633,1.0
2012-07-27,7.568934917449951,,SELL,0,0.0405972781681736,0.0,0.0,0.9767548544661633,1.0
2012-07-30,7.770255088806152,,SELL,0,0.02909089837958012,0.02659821673087226,0.0,1.002734791778186,1.0
2012-07-31,7.780850887298584,,SELL,0,0.02587379892921926,0.0013636358615427557,0.0,1.0041021568998714,1.0
2012-08-01,7.784381866455078,,SELL,0,0.029038105407695358,0.0004538037301624609,0.0,1.0045578222041367,1.0
2012-08-02,7.784381866455078,,SELL,0,0.023593521899375247,0.0,0.0,1.0045578222041367,1.0
2012-08-03,7.876213073730469,,SELL,0,0.017488722343466545,0.011796852833121596,0.0,1.01640844299504,1.0
2012-08-07,7.996298789978027,,SELL,0,0.007950407926221148,0.015246631232981755,0.0,1.0319052477074746,1.0
2012-08-08,7.982171058654785,,SELL,0,0.005309732610123907,-0.0017667838201530506,-0.0,1.030082094211894,1.0
2012-08-09,8.010425567626953,,SELL,0,0.01807777568771618,0.003539702264527822,0.0,1.0337282781334254,1.0
2012-08-10,7.968042850494385,,SELL,0,0.024379425329336346,-0.005290944504103834,-0.0,1.0282588791814986,1.0
2012-08-13,8.013957977294922,,SELL,0,0.021154687404054906,0.005762409623297771,0.0,1.0341841280421356,1.0
2012-08-14,8.0598726272583,,SELL,0,0.011393630088497808,0.005729335004434066,0.0,1.0401093153679575,1.0
2012-08-15,8.024554252624512,,SELL,0,0.021126753030980883,-0.004382001585774842,-0.0,1.0355515546986358,1.0
2012-08-16,8.15523624420166,,SELL,0,0.00043291232940623203,0.016285264883642236,0.0,1.0524157860675707,1.0
2012-08-17,8.162299156188965,,SELL,0,0.0017308519392515986,0.0008660585390554143,0.0,1.0533272397457312,1.0
2012-08-20,8.183490753173828,,SELL,0,0.0034528561433080363,0.002596277908877509,0.0,1.0560619699891018,1.0
2012-08-21,8.151703834533691,,SELL,0,0.007365740485635763,-0.003884273789618309,-0.0,1.0519599361588605,1.0
2012-08-22,8.194087028503418,,SELL,0,-0.003879367183174609,0.0051993049342857756,0.0,1.0574293966456023,1.0
2012-08-23,8.158766746520996,,SELL,0,-0.005627645867306796,-0.0043104597082700424,-0.0,1.0528713898370212,1.0
2012-08-24,8.176426887512207,,SELL,0,-0.003887629532734471,0.0021645601032462825,0.0,1.055150393241312,1.0
2012-08-27,8.211747169494629,,SELL,0,-0.009462477880566644,0.004319769805116946,0.0,1.059708400049893,1.0
2012-08-28,8.211747169494629,,SELL,0,-0.009032312460826142,0.0,0.0,1.059708400049893,1.0
2012-08-29,8.162299156188965,,SELL,0,0.01947202589711572,-0.006021619064132344,-0.0,1.0533272397457314,1.0
2012-08-30,8.112852096557617,,SELL,0,0.024815027538685364,-0.006057981787380928,-0.0,1.0469462025111995,1.0
2012-08-31,8.14463996887207,,SELL,0,0.02254986198335085,0.0039182117381311166,0.0,1.0510483594110707,1.0
2012-09-04,8.13404369354248,,SELL,0,0.007816007268239611,-0.0013010121220935478,-0.0,1.0496809327545704,1.0
2012-09-05,8.13757610321045,,SELL,0,0.007812497253267825,0.00043427473481272294,0.0,1.0501367826632804,1.0
2012-09-06,8.321235656738281,,SELL,0,0.0016979070874068025,0.022569319315536074,0.0,1.0738376550361977,1.0
2012-09-07,8.314172744750977,,SELL,0,0.009770542514018654,-0.0008487816327596986,-0.0,1.0729262013580372,1.0
2012-09-10,8.328300476074219,,SELL,0,0.0072094398441930885,0.0016992347593645096,0.0,1.0747493548536178,1.0
2012-09-11,8.197619438171387,,SELL,0,0.023696614648014647,-0.01569120113740563,-0.0,1.0578852465543127,1.0
2012-09-12,8.201150894165039,,SELL,0,0.027993041480173897,0.00043079042889071495,0.0,1.058340973393393,1.0
2012-09-13,8.33536434173584,,SELL,0,0.00720333015150687,0.016365196702610385,0.0,1.075660931601408,1.0
2012-09-14,8.395406723022461,,SELL,0,0.0,0.00720333015150687,0.0,1.0834092724228104,1.0
2012-09-17,8.38834285736084,,SELL,0,-0.0025262013809976835,-0.000841396479607126,-0.0,1.08249769567502,1.0
2012-09-18,8.391875267028809,,SELL,0,-0.007996687091646693,0.0004211093571204749,0.0,1.0829535455837302,1.0
2012-09-19,8.430726051330566,,SELL,0,-0.028068640990867144,0.004629571229972873,0.0,1.0879671561617619,1.0
2012-09-20,8.395406723022461,,SELL,0,-0.00925524768090591,-0.004189357843329633,-0.0,1.0834092724228106,1.0
2012-09-21,8.395406723022461,,SELL,0,-0.014724495190510889,0.0,0.0,1.0834092724228106,1.0
2012-09-24,8.367152214050293,,SELL,0,-0.012241504195258601,-0.003365472323656027,-0.0,1.0797630885012792,1.0
2012-09-25,8.32476806640625,,SELL,0,-0.011879504446709155,-0.005065540408464297,-0.0,1.0742935049449078,1.0
2012-09-26,8.194087028503418,,SELL,0,0.012499937442701947,-0.01569785931096168,-0.0,1.0574293966456028,1.0
2012-09-27,8.317705154418945,,SELL,0,0.0025476550222856,0.015086259821932346,0.0,1.0733820512667476,1.0
2012-09-28,8.271788597106934,,SELL,0,0.0012810137983090275,-0.005520339620071479,-0.0,1.0674566178016662,1.0
2012-10-01,8.264725685119629,,SELL,0,-0.019658112853013998,-0.0008538554756797323,-0.0,1.0665451641235058,1.0
2012-10-02,8.225873947143555,,SELL,0,-0.021897745904157606,-0.0047009107690078045,-0.0,1.0615314304758443,1.0
2012-10-03,8.296512603759766,,SELL,0,-0.029799791344905735,0.008587374067498432,0.0,1.070647197953747,1.0
2012-10-04,8.338895797729492,,SELL,0,-0.036848725166589213,0.00510855536463839,0.0,1.0761166584404886,1.0
2012-10-05,8.282384872436523,,SELL,0,-0.02515984989711806,-0.006776787558414599,-0.0,1.0688240444581665,1.0
2012-10-09,8.102256774902344,,SELL,0,0.012205749831211365,-0.021748337019888986,-0.0,1.0455788989243295,1.0
2012-10-10,8.045745849609375,,SELL,0,0.016242252781223154,-0.006974714189263653,-0.0,1.0382862849420074,1.0
2012-10-11,8.049278259277344,,SELL,0,0.0026326140838930367,0.0004390406724243956,0.0,1.0387421348507173,1.0
2012-10-12,8.031618118286133,,SELL,0,-0.015831188295275966,-0.0021940030425531276,-0.0,1.0364631314464268,1.0
2012-10-15,8.07400131225586,,SELL,0,-0.024934374366599288,0.00527704297509235,0.0,1.0419325919331683,1.0
2012-10-16,8.201150894165039,,SELL,0,-0.042635702183724034,0.015748025915746977,0.0,1.0583409733933933,1.0
2012-10-17,8.176426887512207,,SELL,0,-0.04319647336213883,-0.00301469964056178,-0.0,1.0551503932413124,1.0
2012-10-18,8.07046890258789,,SELL,0,-0.03019686853766612,-0.01295895950419923,-0.0,1.0414767420244584,1.0
2012-10-19,7.904468059539795,,SELL,0,-0.004915101287812362,-0.0205689217134416,-0.0,1.020054688451387,1.0
2012-10-22,7.872681140899658,,SELL,0,-0.01704805796219777,-0.004021386183194697,-0.0,1.0159526546211457,1.0
2012-10-23,7.851489067077637,,SELL,0,-0.014394957392203866,-0.002691849630734544,-0.0,1.01321786284296,1.0
2012-10-24,7.8232340812683105,,SELL,0,-0.0018059293654817399,-0.0035986786159841744,-0.0,1.0095716173866138,1.0
2012-10-25,7.826766014099121,,SELL,0,0.012635374442591996,0.0004514671035176221,0.0,1.010027405760509,1.0
2012-10-26,7.865616798400879,,SELL,0,-0.0049393182121021395,0.0049638361785406815,0.0,1.0150410163385406,1.0
2012-10-29,7.738467216491699,,SELL,0,0.014148786147441417,-0.016165239823916933,-0.0,0.9986326348783157,1.0
2012-10-30,7.738467216491699,,SELL,0,0.01871297233020286,0.0,0.0,0.9986326348783157,1.0
2012-10-31,7.80910587310791,,SELL,0,-0.009950306780008522,0.009128249127381638,0.0,1.0077484023562184,1.0
2012-11-01,7.925660133361816,,SELL,0,-0.03787889453264648,0.01492542963917054,0.0,1.0227894802295727,1.0
2012-11-02,7.826766014099121,,SELL,0,-0.023465756317291198,-0.012477713855835959,-0.0,1.010027405760509,1.0
2012-11-05,7.847957134246826,,SELL,0,-0.027452736934465927,0.002707519313792206,0.0,1.012762074469065,1.0
2012-11-06,7.88327693939209,,SELL,0,-0.04032256601116713,0.004500509437180167,0.0,1.0173200197428314,1.0
2012-11-07,7.73140287399292,,SELL,0,-0.03380538224946983,-0.019265346957464846,-0.0,0.9977209965957108,1.0
2012-11-08,7.6254448890686035,,SELL,0,-0.024085156084240333,-0.013704884695731057,-0.0,0.9840473453788567,1.0
2012-11-09,7.6431050300598145,,SELL,0,-0.03419592278950212,0.002315948937815726,0.0,0.9863263487831473,1.0
2012-11-12,7.632509231567383,,SELL,0,0.0013882457486731337,-0.0013863211941690379,-0.0,0.9849589836614618,1.0
2012-11-13,7.565402984619141,,SELL,0,0.011671267758322834,-0.008792160600434862,-0.0,0.9762990660922691,1.0
2012-11-14,7.4700398445129395,,SELL,0,0.028841664034075842,-0.012605163307239486,-0.0,0.9639926569274707,1.0
2012-11-15,7.441784858703613,,SELL,0,0.03939242449037739,-0.0037824411110846112,-0.0,0.9603464114711245,1.0
2012-11-16,7.381742000579834,,SELL,0,0.053110095290018755,-0.008068341031594817,-0.0,0.9525980091149072,1.0
2012-11-19,7.6431050300598145,,SELL,0,0.024491736818204046,0.03540668712879036,0.0,0.9863263487831473,1.0
2012-11-20,7.653700828552246,,SELL,0,0.022611961118371937,0.0013863211941689269,0.0,0.9876937139048326,1.0
2012-11-21,7.685488224029541,,SELL,0,0.022977934048272752,0.004153205905137014,0.0,0.9917958092698889,1.0
2012-11-22,7.73493480682373,,SELL,0,0.02374434802957648,0.006433759489681945,0.0,0.9981767849696058,1.0
2012-11-23,7.773787021636963,,SELL,0,0.015901795598097124,0.005022953106076367,0.0,1.0031905801520822,1.0
2012-11-26,7.830297946929932,,SELL,0,0.009021135626997134,0.007269420314150787,0.0,1.0104831941344043,1.0
2012-11-27,7.826766014099121,,SELL,0,0.0018049316439865404,-0.0004510598261711074,-0.0,1.0100274057605092,1.0
2012-11-28,7.862084865570068,,SELL,0,-0.007637014755045635,0.004512572805591031,0.0,1.0145852279646457,1.0
2012-11-29,7.918595790863037,,SELL,0,-0.009812724524296157,0.00718777859298414,0.0,1.0218778419469678,1.0
2012-11-30,7.897404193878174,,SELL,0,-0.012522357579134002,-0.002676181174611214,-0.0,1.019143111703597,1.0
2012-12-03,7.900936126708984,,SELL,0,-0.010281563724692577,0.0004472270563975478,0.0,1.0195989000774919,1.0
2012-12-04,7.840892791748047,,SELL,0,0.01081092980929177,-0.007599521626046601,-0.0,1.0118504361864598,1.0
2012-12-05,7.802042007446289,,SELL,0,0.013128108256242443,-0.004954892935488897,-0.0,1.0068368256084281,1.0
2012-12-06,7.840892791748047,,SELL,0,0.005855976059662149,0.004979566152640391,0.0,1.0118504361864598,1.0
2012-12-07,7.7985100746154785,,SELL,0,-0.0049818825348934,-0.005405343276364216,-0.0,1.006381037234533,1.0
2012-12-10,7.8197021484375,,SELL,0,0.003613307166050017,0.002717451618226674,0.0,1.0091158290127187,1.0
2012-12-11,7.925660133361816,,SELL,0,0.006684489565626395,0.013550130543717565,0.0,1.0227894802295727,1.0
2012-12-12,7.904468059539795,,SELL,0,0.01161757245984485,-0.0026738559899656122,-0.0,1.020054688451387,1.0
2012-12-13,7.8868088722229,,SELL,0,0.008508669099943411,-0.002234076623990111,-0.0,1.0177758081167263,1.0
2012-12-14,7.759658813476562,,SELL,0,0.014565373316002717,-0.016121863836989547,-0.0,1.0013673651216863,1.0
2012-12-17,7.847957134246826,,SELL,0,-0.012151211430009523,0.011379149894698015,0.0,1.0127620744690649,1.0
2012-12-18,7.978639125823975,,SELL,0,-0.044267478599478105,0.01665172086718969,0.0,1.0296263058379997,1.0
2012-12-19,7.996298789978027,,SELL,0,-0.039752755217909885,0.002213367953551648,0.0,1.0319052477074753,1.0
2012-12-20,7.953915119171143,,SELL,0,-0.030195312881712844,-0.005300411092692747,-0.0,1.0264357256859187,1.0
2012-12-21,7.872681140899658,,SELL,0,0.015702102862537926,-0.010213080860730805,-0.0,1.0159526546211455,1.0
2012-12-24,7.752594947814941,,SELL,0,0.035535296588772525,-0.015253531920764951,-0.0,1.000455788373896,1.0
2012-12-27,7.6254448890686035,,SELL,0,0.04585467589252601,-0.0164009676246758,-0.0,0.9840473453788563,1.0
2012-12-28,7.678423881530762,,SELL,0,0.03449873568744666,0.0069476592163304485,0.0,0.9908841709872832,1.0
2012-12-31,7.713744163513184,,SELL,0,0.031135457770818054,0.00459993906658096,0.0,0.9954421777958643,1.0
2013-01-02,7.996298789978027,,SELL,0,-0.0013250878651147602,0.036630023043978666,0.0,1.031905247707475,1.0
2013-01-03,8.028085708618164,,SELL,0,0.0008798941513588066,0.003975203963110463,0.0,1.0360072815377164,1.0
2013-01-04,7.975107192993164,,SELL,0,0.008857392748059079,-0.0065991467390696945,-0.0,1.0291705174641044,1.0
2013-01-07,7.943319797515869,,SELL,0,0.00933747996275014,-0.003985826736626508,-0.0,1.0250684220990482,1.0
2013-01-08,7.953915119171143,,SELL,0,-0.0004440496004662897,0.0013338656790058412,0.0,1.026435725685919,1.0
2013-01-09,7.985702991485596,,SELL,0,0.003980538158154356,0.003996506354189799,0.0,1.03053788258579,1.0
2013-01-10,8.035149574279785,,SELL,0,0.002197742201765829,0.0061918885346612385,0.0,1.0369188582855071,1.0
2013-01-11,8.045745849609375,,SELL,0,-0.003950891925823985,0.001318740271308405,0.0,1.0382862849420074,1.0
2013-01-14,8.01749038696289,,SELL,0,-0.000881175903550302,-0.0035118512533994783,-0.0,1.0346399779508464,1.0
2013-01-15,7.950383186340332,,SELL,0,0.009329244206947696,-0.008370100540648018,-0.0,1.025979937312024,1.0
2013-01-16,8.01749038696289,,SELL,0,0.009251157494967188,0.008440750470726455,0.0,1.0346399779508464,1.0
2013-01-17,8.05280876159668,,SELL,0,-0.008771809319347179,0.004405165822364943,0.0,1.0391977386201678,1.0
2013-01-18,8.013957977294922,,SELL,0,-0.001762950117835449,-0.004824501047017815,-0.0,1.0341841280421362,1.0
2013-01-21,8.010425567626953,,SELL,0,0.0048502656097833,-0.0004407821550820312,-0.0,1.0337282781334263,1.0
2013-01-22,8.024554252624512,,SELL,0,0.003521006660641257,0.0017637870645297316,0.0,1.0355515546986367,1.0
2013-01-23,8.09166145324707,,SELL,0,-0.010475888308420722,0.00836273249702435,0.0,1.044211595337459,1.0
2013-01-24,7.982171058654785,,SELL,0,0.0022122691119967897,-0.013531262426747737,-0.0,1.0300820942118951,1.0
2013-01-25,7.9998297691345215,,SELL,0,0.010154642177060635,0.0022122691119967897,0.0,1.032360913011741,1.0
2013-01-28,8.049278259277344,,SELL,0,-0.010531048732980386,0.006181192796577806,0.0,1.0387421348507178,1.0
2013-01-29,8.05280876159668,,SELL,0,0.0004386556011133358,0.00043861104133990914,0.0,1.0391977386201683,1.0
2013-01-30,8.0068941116333,,SELL,0,0.00441123380551578,-0.005701693821706377,-0.0,1.0332725512943464,1.0
2013-01-31,7.9998297691345215,,SELL,0,0.003090626201245339,-0.0008822824930975193,-0.0,1.032360913011741,1.0
2013-02-01,8.08106517791748,,SELL,0,0.005244753387900314,0.010154642177060635,0.0,1.0428441686809589,1.0
2013-02-04,7.964510917663574,,SELL,0,0.020399106975541148,-0.014423130823447039,-0.0,1.0278030908076046,1.0
2013-02-05,8.056341171264648,,SELL,0,0.005699312214019425,0.011529930029653634,0.0,1.039653588528878,1.0
2013-02-06,8.042214393615723,,SELL,0,0.008344131353573037,-0.0017534979401460093,-0.0,1.0378305581029272,1.0
2013-02-07,8.024554252624512,,SELL,0,0.009243013873315276,-0.0021959301414832266,-0.0,1.0355515546986367,1.0
2013-02-08,8.123448371887207,,SELL,0,-0.00478266571010999,0.012323939268072293,0.0,1.0483136291677004,1.0
2013-02-11,8.12697982788086,,SELL,0,0.003911283073582572,0.0004347237567081663,0.0,1.0487693560067806,1.0
2013-02-12,8.102256774902344,,SELL,0,-0.008282531952138461,-0.0030420960187078627,-0.0,1.0455788989243295,1.0
2013-02-13,8.109319686889648,,SELL,0,-0.022212420727257043,0.0008717215688822666,0.0,1.04649035260249,1.0
2013-02-14,8.098725318908691,,SELL,0,-0.012211248792852736,-0.0013064434983472983,-0.0,1.0451231720852494,1.0
2013-02-15,8.084596633911133,,SELL,0,-0.010921737710789081,-0.0017445566359154396,-0.0,1.043299895520039,1.0
2013-02-19,8.158766746520996,,SELL,0,-0.025541061125386566,0.009174250240111537,0.0,1.052871389837022,1.0
2013-02-20,8.035149574279785,,SELL,0,0.0026373618548056754,-0.015151453164649276,-0.0,1.0369188582855073,1.0
2013-02-21,7.929192066192627,,SELL,0,0.015590074546322663,-0.013186749930122588,-0.0,1.023245268603468,1.0
2013-02-22,7.9998297691345215,,SELL,0,0.006181192796577806,0.00890856248054206,0.0,1.032360913011741,1.0
2013-02-25,7.996298789978027,,SELL,0,0.00883391910076492,-0.0004413817866621983,-0.0,1.0319052477074757,1.0
2013-02-26,7.950383186340332,,SELL,0,0.032874388193433246,-0.005742107047730927,-0.0,1.0259799373120242,1.0
2013-02-27,8.056341171264648,,SELL,0,0.018851434582203952,0.013327406043316836,0.0,1.0396535885288782,1.0
2013-02-28,8.05280876159668,,SELL,0,0.019737015071799036,-0.0004384632667454591,-0.0,1.0391977386201683,1.0
2013-03-01,8.049278259277344,,SELL,0,0.02237816754894384,-0.00043841874603711695,-0.0,1.0387421348507178,1.0
2013-03-04,8.066937446594238,,SELL,0,0.019702210609853887,0.0021938845630713466,0.0,1.0410210151853785,1.0
2013-03-05,8.211747169494629,,SELL,0,0.0012901478531039956,0.01795101596598192,0.0,1.059708400049894,1.0
2013-03-06,8.20821475982666,,SELL,0,0.00043035054166185027,-0.0004301654197405025,-0.0,1.059252550141184,1.0
2013-03-07,8.211747169494629,,SELL,0,0.0038709081008021506,0.00043035054166185027,0.0,1.059708400049894,1.0
2013-03-08,8.229406356811523,,SELL,0,-0.002145864057651936,0.0021504786925852226,0.0,1.061987280384555,1.0
2013-03-11,8.225873947143555,,SELL,0,-0.002576096284323093,-0.0004292423432274983,-0.0,1.0615314304758448,1.0
2013-03-12,8.222341537475586,,SELL,0,-0.009879664801229482,-0.00042942667133816226,-0.0,1.0610755805671346,1.0
2013-03-13,8.211747169494629,,SELL,0,0.004300957385170223,-0.001288485516281468,-0.0,1.059708400049894,1.0
2013-03-14,8.243534088134766,,SELL,0,-0.009425990736665946,0.0038709081008021506,0.0,1.0638104338801353,1.0
2013-03-15,8.211747169494629,,SELL,0,-0.0004301654197405025,-0.0038559819490391334,-0.0,1.059708400049894,1.0
2013-03-18,8.204683303833008,,SELL,0,-0.0017220268564123176,-0.000860214704108575,-0.0,1.0587968233021037,1.0
2013-03-19,8.141107559204102,,SELL,0,0.012147501865503285,-0.007748714030096138,-0.0,1.0505925095023614,1.0
2013-03-20,8.247065544128418,,SELL,0,-0.0012847383834383441,0.013015180570182139,0.0,1.0642661607192154,1.0
2013-03-21,8.165830612182617,,SELL,0,0.01124578890215866,-0.009850162037773114,-0.0,1.0537829665848124,1.0
2013-03-22,8.20821475982666,,SELL,0,0.0008604687126210209,0.005190426994751807,0.0,1.0592525501411838,1.0
2013-03-25,8.19055461883545,,SELL,0,0.008624520997403629,-0.0021515203376067937,-0.0,1.0569735467368933,1.0
2013-03-26,8.240001678466797,,SELL,0,-0.005143474716293506,0.00603708319307672,0.0,1.0633545839714253,1.0
2013-03-27,8.236470222473145,,SELL,0,-0.005145795811181908,-0.00042857466921164544,-0.0,1.062898857132345,1.0
2013-03-28,8.257661819458008,,SELL,0,-0.014970112438394967,0.0025728979055910095,0.0,1.065633587375716,1.0
2013-04-01,8.215277671813965,,SELL,0,-0.005588934640749721,-0.005132705670286786,-0.0,1.0601640038193445,1.0
2013-04-02,8.261194229125977,,SELL,0,-0.0017102472845567096,0.00558916681167676,0.0,1.0660894372844258,1.0
2013-04-03,8.197619438171387,,SELL,0,0.023696614648014647,-0.007695593299386183,-0.0,1.0578852465543134,1.0
2013-04-04,8.194087028503418,,SELL,0,0.02456889874597934,-0.000430906764410266,-0.0,1.0574293966456032,1.0
2013-04-05,8.13404369354248,,SELL,0,0.028224105929268717,-0.007327641841253896,-0.0,1.049680932754571,1.0
2013-04-08,8.169363021850586,,SELL,0,0.008214496092665557,0.004342161124133659,0.0,1.0542388164935224,1.0
2013-04-09,8.247065544128418,,SELL,0,0.011134900421211569,0.009511454206405201,0.0,1.0642661607192152,1.0
2013-04-10,8.391875267028809,,SELL,0,-0.024410766088464597,0.017558939252457995,0.0,1.0829535455837307,1.0
2013-04-11,8.395406723022461,,SELL,0,-0.040807786058331796,0.0004208184560996475,0.0,1.0834092724228108,1.0
2013-04-12,8.363619804382324,,SELL,0,-0.02364875458543325,-0.003786227360845884,-0.0,1.0793072385925695,1.0
2013-04-15,8.236470222473145,,SELL,0,-0.005145795811181908,-0.015202697502169626,-0.0,1.0628988571323446,1.0
2013-04-16,8.338895797729492,,SELL,0,-0.0016941968896035942,0.012435615316969129,0.0,1.0761166584404884,1.0
2013-04-17,8.187023162841797,,SELL,0,0.01855040982136158,-0.018212559380949123,-0.0,1.0565178198978125,1.0
2013-04-18,8.05280876159668,,SELL,0,0.040350867635672305,-0.01639355338021664,-0.0,1.0391977386201676,1.0
