Date,Symbol,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,VIX,VIX_MA20,VIX_Ratio,VIX_Change_10D,VIX_Zscore,SPY,SPY_MA200,SPY_Trend,SPY_Return_20D,MA20,MA60,52W_High,52W_Low,Position_52W
2011-06-22,XQQ.TO,6.650631904602051,6.664759159088135,6.650631904602051,6.661227226257324,6.070532321929932,5096,0.0,0.0,18.520000457763672,18.54800009727478,0.9984904227213574,-0.014369369058441772,,128.6699981689453,,,-0.02809880835299705,6.715619301795959,,,,
2011-06-23,XQQ.TO,6.534078121185303,6.629439830780029,6.519949913024902,6.625907897949219,6.038345813751221,44168,0.0,0.0,19.290000915527344,18.708000135421752,1.0311097271698022,0.08553744617938874,,128.3000030517578,,,-0.03533832291911421,6.704317092895508,,,,
2011-06-24,XQQ.TO,6.625907897949219,6.625907897949219,6.625907897949219,6.625907897949219,6.047371864318848,0,0.009889,0.0,21.100000381469727,18.964000177383422,1.1126344750109056,0.11876986737151585,,126.80999755859375,,,-0.050183486060282445,6.690189337730407,,,,
2011-06-27,XQQ.TO,6.675354957580566,6.675354957580566,6.675354957580566,6.675354957580566,6.092501163482666,1416,0.0,0.0,20.559999465942383,19.193000173568727,1.07122384619452,0.04844461121991728,,127.94000244140625,,,-0.041719663655176764,6.678004145622253,,,,
2011-06-28,XQQ.TO,6.675354957580566,6.675354957580566,6.675354957580566,6.675354957580566,6.092501163482666,0,0.0,0.0,19.170000076293945,19.379000186920166,0.989215124175122,0.04983569748114047,,129.61000061035156,,,-0.039214184770031135,6.663523197174072,,,,
2011-06-29,XQQ.TO,6.788376808166504,6.788376808166504,6.7459940910339355,6.7459940910339355,6.156972408294678,12458,0.0,0.0,17.270000457763672,19.32750024795532,0.8935454785256405,-0.18996244348182378,,130.72000122070312,,,-0.008720663828511,6.651867794990539,,,,
2011-06-30,XQQ.TO,6.820165157318115,6.841355800628662,6.820165157318115,6.841355800628662,6.244006633758545,1133,0.0,0.0,16.520000457763672,19.24900026321411,0.8582264134171318,-0.2732071803579841,,131.97000122070312,,,0.0018219502083676176,6.649925231933594,,,,
2011-07-04,XQQ.TO,6.841355800628662,6.841355800628662,6.841355800628662,6.841355800628662,6.244006633758545,0,0.0,0.0,16.520000457763672,19.177500247955322,0.8614261631687379,-0.24393591902296963,,131.97000122070312,,,0.011884703830082444,6.652927374839782,,,,
2011-07-05,XQQ.TO,6.982633113861084,7.010889053344727,6.97910213470459,7.010889053344727,6.398736476898193,43036,0.0,0.0,16.059999465942383,19.056000232696533,0.8427791388450147,-0.19659831666701177,,133.80999755859375,,,0.03696531711594209,6.664759373664856,,,,
2011-07-06,XQQ.TO,7.000292778015137,7.0285491943359375,7.000292778015137,7.0285491943359375,6.41485595703125,2548,0.0,0.0,16.34000015258789,18.969500255584716,0.8613827424250311,-0.1336161387174365,,133.97000122070312,,,0.03884921096469829,6.680299925804138,,,,
2011-07-07,XQQ.TO,7.0285491943359375,7.0285491943359375,7.0285491943359375,7.0285491943359375,6.41485595703125,0,0.0,0.0,15.949999809265137,18.827500200271608,0.8471650319799248,-0.13876893007425273,,135.36000061035156,,,0.05404144635071706,6.698312830924988,,,,
2011-07-08,XQQ.TO,7.063868045806885,7.092123031616211,7.063868045806885,7.081528186798096,6.4632086753845215,28879,0.0,0.0,15.949999809265137,18.73650016784668,0.8512795701641549,-0.17314675727017192,,134.39999389648438,,,0.0386398781749544,6.718974685668945,,,,
2011-07-11,XQQ.TO,6.9861650466918945,6.9861650466918945,6.968505859375,6.968505859375,6.3600544929504395,1699,0.0,0.0,18.389999389648438,18.713000106811524,0.9827392339379342,-0.1284360636410815,,131.97000122070312,,,0.034247670837302735,6.738047122955322,,,,
2011-07-12,XQQ.TO,6.961441993713379,6.9649739265441895,6.961441993713379,6.9649739265441895,6.356832027435303,3398,0.0,0.0,19.8700008392334,18.726000118255616,1.0610915686079976,-0.03356024536148294,,131.39999389648438,,,0.028974134977793442,6.756589770317078,,,,
2011-07-13,XQQ.TO,6.9649739265441895,6.9649739265441895,6.9649739265441895,6.9649739265441895,6.356832027435303,0,0.0,0.0,19.90999984741211,18.80850009918213,1.0585639334567607,0.038601970170738964,,131.83999633789062,,,0.01948645894640255,6.771247315406799,,,,
2011-07-14,XQQ.TO,6.993228912353516,6.993228912353516,6.876675128936768,6.887270927429199,6.285913944244385,3681,0.0,0.0,20.799999237060547,18.782500076293946,1.1074137709341982,0.20440061874520543,,130.92999267578125,,,0.030782523508500415,6.788200569152832,,,,
2011-07-15,XQQ.TO,6.887270927429199,6.887270927429199,6.887270927429199,6.887270927429199,6.285913944244385,0,0.0,0.0,19.530000686645508,18.622500133514404,1.0487314026916237,0.1822033986365459,,131.69000244140625,,,0.03448546177853218,6.805860209465027,,,,
2011-07-18,XQQ.TO,6.961441993713379,6.961441993713379,6.90493106842041,6.90493106842041,6.302031517028809,1699,0.0,0.0,20.950000762939453,18.57750015258789,1.1277082810316148,0.26815981733789096,,130.61000061035156,,,0.028020444494940122,6.824402856826782,,,,
2011-07-19,XQQ.TO,7.042675971984863,7.053271770477295,7.042675971984863,7.053271770477295,6.43742036819458,5379,0.0,0.0,19.209999084472656,18.538500118255616,1.0362218605568736,0.19613945973101155,,132.72999572753906,,,0.03938918480425313,6.850362539291382,,,,
2011-07-20,XQQ.TO,7.134507179260254,7.134507179260254,7.063868045806885,7.063868045806885,6.4470906257629395,12458,0.0,0.0,19.09000015258789,18.55000009536743,1.029110515064381,0.16829865203914718,,132.64999389648438,,,0.024719946108006763,6.876852035522461,,,,
2011-07-21,XQQ.TO,7.070931911468506,7.1203789710998535,7.070931911468506,7.113315105438232,6.492220401763916,12458,0.0,0.0,17.559999465942383,18.502000045776366,0.9490865540210057,0.10094041855361158,,134.49000549316406,,,0.045232046374765744,6.899456429481506,,,,
2011-07-22,XQQ.TO,7.134507179260254,7.134507179260254,7.134507179260254,7.134507179260254,6.511561870574951,566,0.0,0.0,17.520000457763672,18.413500022888183,0.9514758430491823,0.09843264371617999,,134.5800018310547,,,0.04894776796508293,6.924886393547058,,,,
2011-07-25,XQQ.TO,7.169826030731201,7.169826030731201,7.169826030731201,7.169826030731201,6.543797016143799,2831,0.0,0.0,19.350000381469727,18.326000022888184,1.0558769157100634,0.052202339515120544,,133.8300018310547,,,0.05535844497763098,6.952082300186158,,,,
2011-07-26,XQQ.TO,7.187486171722412,7.198081016540527,7.187486171722412,7.198081016540527,6.569586753845215,1416,0.0,0.0,20.229999542236328,18.30950002670288,1.1048908770164427,0.018117699436233092,,133.3300018310547,,,0.042129117451884746,6.978218603134155,,,,
2011-07-27,XQQ.TO,7.063868045806885,7.063868045806885,7.046207904815674,7.046207904815674,6.430974006652832,5663,0.0,0.0,22.979999542236328,18.5,1.24216213741818,0.15419385827987608,,130.60000610351562,,,0.007638341860211284,6.9967612504959105,,,,
2011-07-28,XQQ.TO,7.007357120513916,7.0285491943359375,7.007357120513916,7.0285491943359375,6.41485595703125,3114,0.0,0.0,23.739999771118164,18.823499965667725,1.261189460749471,0.14134618470654803,,130.22000122070312,,,-0.003824969364526032,7.010889005661011,,,,
2011-07-29,XQQ.TO,7.0285491943359375,7.0285491943359375,7.0285491943359375,7.0285491943359375,6.41485595703125,0,0.0,0.0,25.25,19.25999994277954,1.3110072728461286,0.2928826990398312,,129.3300018310547,,,-0.020004541677872467,7.020248675346375,,,,
2011-08-02,XQQ.TO,6.940249919891357,6.940249919891357,6.820165157318115,6.820165157318115,6.224668502807617,14723,0.0,0.0,24.790000915527344,19.673499965667723,1.2600707021520543,0.18329355669432013,,125.48999786376953,,,-0.0491020936348755,7.0191891431808475,,,,
2011-08-03,XQQ.TO,6.820165157318115,6.820165157318115,6.820165157318115,6.820165157318115,6.224668502807617,0,0.0,0.0,23.3799991607666,20.039499950408935,1.1666957368509336,0.21707445471273012,,126.16999816894531,,,-0.057095878701462266,7.009652948379516,,,,
2011-08-04,XQQ.TO,6.537610054016113,6.537610054016113,6.534078121185303,6.534078121185303,5.963559627532959,2831,0.0,0.0,31.65999984741211,20.805499935150145,1.5217130059885595,0.6584599054138927,4.407877196875868,120.26000213623047,,,-0.10233633619131421,6.984929394721985,6.861311578750611,,,
2011-08-05,XQQ.TO,6.56939697265625,6.608248233795166,6.495226860046387,6.495226860046387,5.928101539611816,16705,0.0,0.0,32.0,21.60799994468689,1.4809329915732605,0.8223235178374577,3.8584226866868616,120.08000183105469,,,-0.11288415122929862,6.958263278007507,6.850892376899719,,,
2011-08-08,XQQ.TO,6.315097808837891,6.332757949829102,6.110246181488037,6.127904891967773,5.592850208282471,18970,0.0,0.0,48.0,23.210499954223632,2.0680295596676883,1.7397259558135265,5.689750071245378,112.26000213623047,,,-0.16473208903049696,6.910582113265991,6.835469595591227,,,
2011-08-09,XQQ.TO,6.198544025421143,6.2373948097229,6.007820129394531,6.170289039611816,5.631534099578857,282565,0.0,0.0,35.060001373291016,24.04400005340576,1.4581600938037294,0.811886340160787,2.8213810663006895,117.4800033569336,,,-0.10979766408834724,6.870671272277832,6.820753216743469,,,
2011-08-10,XQQ.TO,6.272715091705322,6.272715091705322,6.180883884429932,6.180883884429932,5.641204357147217,12741,0.0,0.0,42.9900016784668,25.200000095367432,1.7059524411021625,1.1250619204766656,3.7049111594297606,112.29000091552734,,,-0.14543374329234515,6.831466770172119,6.80633114973704,,,
2011-08-11,XQQ.TO,6.23386287689209,6.350417137145996,6.23386287689209,6.350417137145996,5.795934200286865,1133,0.0,0.0,39.0,26.154500102996828,1.4911391862363033,0.6971279711437568,2.78745273315637,117.33000183105469,,,-0.1100576070227468,6.8007389307022095,6.7959119319915775,,,
2011-08-12,XQQ.TO,6.4422478675842285,6.4422478675842285,6.4422478675842285,6.4422478675842285,5.87974739074707,3398,0.0,0.0,36.36000061035156,26.932500171661378,1.3500417851518252,0.5315922898443648,2.236740597109738,118.12000274658203,,,-0.09783846823332742,6.778487777709961,6.788553746541341,,,
2011-08-15,XQQ.TO,6.498758792877197,6.502289772033691,6.470502853393555,6.470502853393555,5.90553617477417,11325,0.0,0.0,31.8700008392334,27.54950017929077,1.156826825598469,0.2621782510587485,1.5153405233796469,120.62000274658203,,,-0.08406104859592267,6.757649374008179,6.78166647752126,,,
2011-08-16,XQQ.TO,6.4810991287231445,6.4810991287231445,6.4175238609313965,6.4175238609313965,5.857181549072266,19253,0.0,0.0,32.849998474121094,28.144500064849854,1.1671906908429337,0.32513099075947705,1.5895219432310206,119.58999633789062,,,-0.08437335748383379,6.733279013633728,6.772365705172221,,,
2011-08-17,XQQ.TO,6.484631061553955,6.484631061553955,6.4175238609313965,6.4175238609313965,5.857181549072266,11608,0.0,0.0,31.579999923706055,28.763000106811525,1.0979383168109582,0.35072716241579993,1.3576234194913286,119.66999816894531,,,-0.09839522322748062,6.7014916181564335,6.763476999600728,,,
2011-08-18,XQQ.TO,6.276247024536133,6.276247024536133,6.0607991218566895,6.0643310546875,5.534829139709473,30295,0.0,0.0,42.66999816894531,29.942000007629396,1.425088442925414,0.3477573712759561,2.6810400005523105,114.51000213623047,,,-0.13675079227225406,6.651514768600464,6.750762049357096,,,
2011-08-19,XQQ.TO,6.05373477935791,6.156160831451416,6.004288196563721,6.004288196563721,5.480027675628662,12458,0.0,0.0,43.04999923706055,31.216499996185302,1.3790783477430626,0.3453124761581421,2.532411309850346,112.63999938964844,,,-0.1624656495729434,6.596063423156738,6.737046384811402,,,
2011-08-22,XQQ.TO,6.159692764282227,6.159692764282227,6.0431389808654785,6.0431389808654785,5.515486240386963,9343,0.0,0.0,42.439998626708984,32.462499904632566,1.307354601505985,-0.11583336194356286,2.3028752521973264,112.7300033569336,,,-0.16235694885448537,6.541495013236999,6.723566166559855,,,
2011-08-23,XQQ.TO,6.0431389808654785,6.0431389808654785,6.0431389808654785,6.0431389808654785,5.515486240386963,0,0.0,0.0,36.27000045776367,33.30849990844727,1.088911255609123,0.034512237224110454,1.5038061086229024,116.44000244140625,,,-0.1299409635486769,6.485160660743714,6.709144099553426,,,
2011-08-24,XQQ.TO,6.315097808837891,6.3256940841674805,6.315097808837891,6.3256940841674805,5.773369789123535,4247,0.0,0.0,35.900001525878906,34.092000007629395,1.0530330141336648,-0.16492207201143683,1.4061708298610975,118.08000183105469,,,-0.11437785787570609,6.441541314125061,6.699254687627157,,,
2011-08-25,XQQ.TO,6.361012935638428,6.361012935638428,6.255054950714111,6.255054950714111,5.70889949798584,1133,0.0,0.0,39.7599983215332,34.93099994659424,1.1382439203664936,0.01948713644956923,1.7748562531452132,116.27999877929688,,,-0.10964783043630555,6.401983666419983,6.6874227046966555,,,
2011-08-26,XQQ.TO,6.187948226928711,6.396331787109375,6.187948226928711,6.396331787109375,5.837841033935547,33409,0.0,0.0,35.59000015258789,35.523499965667725,1.0018720054888859,-0.02117712994604448,1.2519046431619512,117.97000122070312,,,-0.09407157030537971,6.370372796058655,6.677709865570068,,,
2011-08-29,XQQ.TO,6.530546188354492,6.576460838317871,6.519949913024902,6.576460838317871,6.002242565155029,1416,0.0,0.0,32.279998779296875,35.87499990463257,0.8997909091319198,0.012864698125729213,0.8481088514956502,121.36000061035156,,,-0.061625308187302386,6.347768378257752,6.672647428512573,,,
2011-08-30,XQQ.TO,6.56939697265625,6.56939697265625,6.56939697265625,6.56939697265625,5.995795249938965,1416,0.0,0.0,32.88999938964844,36.279999828338624,0.9065600756689578,0.001217683938672165,0.8875673761395958,121.68000030517578,,,-0.030360966000890666,6.335229969024658,6.669115495681763,,,
2011-08-31,XQQ.TO,6.636504173278809,6.654163837432861,6.636504173278809,6.636504173278809,6.057041645050049,2265,0.0,0.0,31.6200008392334,36.69199991226196,0.8617682577903427,0.001266653439644827,0.7193535129775646,122.22000122070312,,,-0.03130694305751691,6.3260469198226925,6.666819747289022,,,
2011-09-01,XQQ.TO,6.668291091918945,6.675354957580566,6.625907897949219,6.625907897949219,6.047371864318848,108722,0.0,0.0,31.81999969482422,36.69999990463257,0.8670299666896631,-0.254276984760163,0.7169781109835943,120.94000244140625,,,0.005654417870419426,6.330638408660889,6.665289243062337,,,
2011-09-02,XQQ.TO,6.484631061553955,6.484631061553955,6.484631061553955,6.484631061553955,5.918428897857666,849,0.0,0.0,33.91999816894531,36.79599981307983,0.9218392852825217,-0.21207900650217593,0.9240911585333288,117.8499984741211,,,-0.018570980370828716,6.330108618736267,6.662228242556254,,,
2011-09-06,XQQ.TO,6.272715091705322,6.304502010345459,6.269183158874512,6.279778957366943,5.731463432312012,6512,0.0,0.0,37.0,36.245999813079834,1.0208023006899667,-0.12818093314652945,1.2284261437257677,116.98999786376953,,,0.042134292156872366,6.337702322006225,6.655753040313721,,,
2011-09-07,XQQ.TO,6.279778957366943,6.279778957366943,6.279778957366943,6.279778957366943,5.731463432312012,0,0.0,0.0,33.380001068115234,36.161999797821046,0.9230684490553688,-0.07968015862072664,0.7947610465323225,120.29000091552734,,,0.023918943465266018,6.343176817893982,6.650631737709046,,,
2011-09-08,XQQ.TO,6.587057113647461,6.5905890464782715,6.558801174163818,6.558801174163818,5.986123085021973,6795,0.0,0.0,34.31999969482422,35.72849969863891,0.960577689640062,-0.044011191194956556,0.8713598501975657,119.04000091552734,,,0.06011220896754499,6.362072682380676,6.6500430742899574,,,
2011-09-09,XQQ.TO,6.558801174163818,6.558801174163818,6.558801174163818,6.558801174163818,5.986123085021973,0,0.0,0.0,38.52000045776367,35.7044997215271,1.0788556276714623,-0.03118707032484891,1.2952717613113798,115.91999816894531,,,-0.012017417882083214,6.372491884231567,6.648159376780192,,,
2011-09-12,XQQ.TO,6.38573694229126,6.38573694229126,6.38573694229126,6.38573694229126,5.828171253204346,849,0.0,0.0,38.59000015258789,35.81599969863892,1.0774514316866712,0.08429334046467707,1.2577413170608165,116.66999816894531,,,-0.012275690348125035,6.369666337966919,6.645451561609904,,,
2011-09-13,XQQ.TO,6.544673919677734,6.544673919677734,6.544673919677734,6.544673919677734,5.973231315612793,2831,0.0,0.0,36.90999984741211,36.06799964904785,1.0233447988953412,0.14343250443629918,1.038928123019791,117.73999786376953,,,-0.023876677310837757,6.373374891281128,6.645628158251444,,,
2011-09-14,XQQ.TO,6.629439830780029,6.640036106109619,6.611780166625977,6.640036106109619,6.060265064239502,5096,0.0,0.0,34.599998474121094,36.155499649047854,0.9569774670513308,0.05199145990288012,0.7615801871331753,119.37000274658203,,,-0.0018395651646900824,6.384500503540039,6.6473941246668495,,,
2011-09-15,XQQ.TO,6.640036106109619,6.640036106109619,6.640036106109619,6.640036106109619,6.060265064239502,0,0.0,0.0,31.969999313354492,36.17499961853027,0.8837594927569312,0.011068895155967873,0.45450531860280546,121.43000030517578,,,0.014707129298571209,6.39562611579895,6.649160091082255,,,
2011-09-16,XQQ.TO,6.640036106109619,6.640036106109619,6.640036106109619,6.640036106109619,6.060265064239502,0,0.0,0.0,30.979999542236328,35.59049968719482,0.870456998764271,-0.026398496563295848,0.32621707132026884,121.5199966430664,,,0.06121731181610035,6.424411368370056,6.65092605749766,,,
2011-09-19,XQQ.TO,6.731865882873535,6.869612216949463,6.731865882873535,6.869612216949463,6.269796371459961,3681,0.0,0.0,32.72999954223633,35.074499702453615,0.9331565616015536,-0.035082508577446214,0.4971027671826441,120.30999755859375,,,0.06809302388588412,6.467677569389343,6.654399140675863,,,
2011-09-20,XQQ.TO,6.90493106842041,6.90493106842041,6.90493106842041,6.90493106842041,6.302031517028809,3681,0.0,0.0,32.86000061035156,34.59549980163574,0.9498345391384656,-0.11189187539590373,0.48962141187396924,120.16999816894531,,,0.0659983552777399,6.51076717376709,6.659049526850382,,,
2011-09-21,XQQ.TO,6.837823867797852,6.837823867797852,6.837823867797852,6.837823867797852,6.240783214569092,14440,0.0,0.0,37.31999969482422,34.64799976348877,1.0771184469399337,0.11803470643002756,0.9571628402501633,116.62999725341797,,,0.0016316970802823239,6.550501418113709,6.662581459681193,,,
2011-09-22,XQQ.TO,6.470502853393555,6.519949913024902,6.413991928100586,6.413991928100586,5.853958606719971,3114,0.0,0.0,41.349998474121094,34.920499610900876,1.1841181808639751,0.20483679608997973,1.357052822099978,112.86000061035156,,,-0.04420732672558514,6.554916310310364,6.65822540918986,,,
2011-09-23,XQQ.TO,6.495226860046387,6.495226860046387,6.495226860046387,6.495226860046387,5.928101539611816,2831,0.0,0.0,41.25,34.994999694824216,1.1787398302535463,0.07087226141727876,1.2996983077614555,113.54000091552734,,,-0.023563793365444896,6.566924905776977,6.655223274230957,,,
2011-09-26,XQQ.TO,6.495226860046387,6.495226860046387,6.495226860046387,6.495226860046387,5.928101539611816,0,0.0,0.0,39.02000045776367,35.16649971008301,1.1095787405470945,0.011142790968528882,1.0204879894136483,116.23999786376953,,,-0.01466477357830176,6.571869659423828,6.651043820381164,,,
2011-09-27,XQQ.TO,6.495226860046387,6.495226860046387,6.495226860046387,6.495226860046387,5.928101539611816,0,0.0,0.0,37.709999084472656,35.4379997253418,1.0641119526141354,0.02167432241581646,0.846606935843607,117.54000091552734,,,-0.031476595876832825,6.567807960510254,6.645275004704794,,,
2011-09-28,XQQ.TO,6.495226860046387,6.495226860046387,6.495226860046387,6.495226860046387,5.928101539611816,0,0.0,0.0,41.08000183105469,35.84749984741211,1.1459656044609852,0.18728334227471954,1.190029306472781,115.13999938964844,,,-0.053747541906023155,6.564099454879761,6.639506189028422,,,
2011-09-29,XQQ.TO,6.495226860046387,6.495226860046387,6.495226860046387,6.495226860046387,5.928101539611816,0,0.0,0.0,38.84000015258789,36.20849981307983,1.0726763150390854,0.21488898926449673,0.9077740964781386,116.05000305175781,,,-0.050482720563908456,6.55703558921814,6.630911819140116,,,
2011-09-30,XQQ.TO,6.463438987731934,6.463438987731934,6.463438987731934,6.463438987731934,5.899088382720947,566,0.0,0.0,42.959999084472656,36.76549978256226,1.168486742694803,0.3867010884200788,1.3449846606059126,113.1500015258789,,,-0.06441211144593362,6.548912143707275,6.621493315696716,,,
2011-10-03,XQQ.TO,6.300970077514648,6.300970077514648,6.187948226928711,6.198544025421143,5.657321929931641,146096,0.0,0.0,45.45000076293945,37.34199991226196,1.2171281899664692,0.3886343232082432,1.5884652833092858,109.93000030517578,,,-0.06720405830709009,6.534607791900635,6.607659896214803,,,
2011-10-04,XQQ.TO,6.198544025421143,6.198544025421143,6.198544025421143,6.198544025421143,5.657321929931641,0,0.0,0.0,40.81999969482422,37.53299989700317,1.087576261072686,0.24223977287343978,1.018782550319351,112.33999633789062,,,-0.039747000690551815,6.530546045303344,6.592943493525187,,,
2011-10-05,XQQ.TO,6.3080339431762695,6.449310779571533,6.3080339431762695,6.445779800415039,5.882970333099365,13307,0.0,0.0,37.810001373291016,37.75449991226196,1.001470062142474,0.013129734257065317,0.6320528776205656,114.41999816894531,,,-0.04879875884866103,6.53884608745575,6.584231392542521,,,
